date,strategy,spy
2018-04-24,165787.27997008708,136706.02781153092
2018-04-25,165858.90342141507,137043.91923802363
2018-04-26,168090.4544615379,138437.06105900762
2018-04-27,168265.4835839942,138567.01791548033
2018-04-30,165779.65146502302,137501.4004897131
2018-05-01,165715.32076383225,137745.6826633127
2018-05-02,165173.35668469628,136820.36212781692
2018-05-03,165252.3899494881,136518.85430154018
2018-05-04,167509.20077635802,138286.28914755106
2018-05-07,168461.38169678906,138754.1554288347
2018-05-08,168030.6434564011,138754.1554288347
2018-05-09,170830.9345764997,140095.28211025684
2018-05-10,172379.89439504693,141405.28969953282
2018-05-11,172096.22954817783,141836.79937807773
2018-05-14,172583.88758819806,141904.33806707629
2018-05-15,171858.92514645596,140927.0563869732
2018-05-16,172920.8520256569,141519.66901161429
2018-05-17,173325.35262202515,141400.11518305392
2018-05-18,172395.74348957135,141046.57421889718
2018-05-21,174147.81414869134,142107.08912145827
2018-05-22,173898.272152321,141712.02603724302
2018-05-23,174928.43815958433,142101.87860834302
2018-05-24,175784.5089098489,141810.76481081956
2018-05-25,175258.6487108939,141472.85538600865
2018-05-29,174464.97957068027,139845.79842270105
2018-05-30,175753.57287165898,141712.02603724302
2018-05-31,173647.59089059994,140843.85016199248
2018-06-01,176156.33903283335,142226.60695338226
2018-06-04,176817.05882116902,142902.45280048138
2018-06-05,177822.1814111453,143006.37508969588
2018-06-06,177921.99848955258,144202.0303643677
2018-06-07,177399.9038787925,144186.45281997643
2018-06-08,178324.08154043727,144612.67099297422
2018-06-11,178219.5874949649,144805.00102112567
2018-06-12,178844.5300009619,144992.14753363913
2018-06-13,177868.71593682337,144529.50976378896
2018-06-14,177850.63267895934,144893.4177592217
2018-06-15,177218.21168192246,144708.54803395897
2018-06-18,177911.08524734477,144410.90084693345
2018-06-19,176372.91479939598,143857.42556519105
2018-06-20,176826.3714346088,144102.8056362001
2018-06-21,175484.0141915288,143199.45204805213
2018-06-22,175007.10725455245,143460.57164831614
2018-06-25,171256.96897245682,141507.64613506504
2018-06-26,172117.09609716796,141820.97885639095
2018-06-27,170392.8692673162,140646.0936409075
2018-06-28,171596.17554426176,141450.23150004697
2018-06-29,171769.92278051327,141653.8194762247
2018-07-02,172423.8838839575,141956.74017047914
2018-07-03,170753.39029432953,141455.41501568496
2018-07-05,171817.2269649122,142609.40418375275
2018-07-06,172890.14510070055,143815.660467837
2018-07-09,174440.6968354902,145110.63046226735
2018-07-10,174780.81912080807,145632.73467540895
2018-07-11,174089.8333310428,144567.53121096003
2018-07-12,175179.5050769425,145878.20473800894
2018-07-13,175527.77861391986,145993.09700215876
2018-07-16,174806.82688455962,145862.54620118585
2018-07-17,175579.74259712436,146452.6030646443
2018-07-18,176998.0580248837,146760.6262821049
2018-07-19,177348.06942654826,146207.1330020443
2018-07-20,177312.18426243315,146040.09961010536
2018-07-23,177823.0930205224,146311.60423996355
2018-07-24,177217.39526999544,147047.81644626346
2018-07-25,179078.10227078004,148301.03934165795
2018-07-26,180535.6819826978,147951.19703188873
2018-07-27,178760.1281352034,146948.68170968682
2018-07-30,177805.35997662964,146181.04443983154
2018-07-31,178804.88444489668,146901.59810930837
2018-08-01,178431.02590022536,146656.2270374584
2018-08-02,180375.6221784784,147455.1363851644
2018-08-03,180694.97080589627,148086.94934681783
2018-08-06,181942.0393094956,148630.03059980695
2018-08-07,182966.1340440857,149120.86273509782
2018-08-08,183406.33583398824,149058.25558528266
2018-08-09,182747.96090354276,148854.5866166731
2018-08-10,181973.2400273232,147857.2098143137
2018-08-13,180917.52912906284,147303.72553341222
2018-08-14,182260.2073669053,148243.66970243535
2018-08-15,181184.76748695312,147136.61114904142
2018-08-16,181830.0421193543,148327.17289966618
2018-08-17,182367.52388694976,148849.34910608054
2018-08-20,183880.5963857803,149167.84734472624
2018-08-21,184860.1877609425,149517.73465029092
2018-08-22,185095.778503724,149428.97594414934
2018-08-23,185880.61937553057,149230.5894819278
2018-08-24,187152.1795781788,150128.66056368776
2018-08-27,187994.12991977436,151314.02080035635
2018-08-28,188123.31021754103,151387.09397219753
2018-08-29,188781.3070265766,152201.7518483176
2018-08-30,188365.32693507677,151585.48943357816
2018-08-31,189010.46404561016,151590.67294921615
2018-09-04,190101.81030063264,151329.66133886127
2018-09-05,189121.54567543787,150922.34139996034
2018-09-06,188351.4057926945,150468.05484974914
2018-09-07,187376.63090483448,150175.6631716344
2018-09-10,188142.66114245748,150436.71077862565
2018-09-11,188647.0191254791,150932.77142535
2018-09-12,187671.86195580848,150969.34400790694
2018-09-13,187983.50359512307,151862.26757066528
2018-09-14,187780.73149626656,151888.38313035533
2018-09-17,187006.7383698816,151084.23627205673
2018-09-18,188325.67769148937,151904.02366886023
2018-09-19,186544.85661193333,152065.91854095666
2018-09-20,187491.4535043785,153298.24538893547
2018-09-21,186958.70242427173,153158.1104835277
2018-09-24,186206.95956469487,152649.3700216403
2018-09-25,186589.15811267,152507.79525077756
2018-09-26,185890.73484883265,152051.35790154297
2018-09-27,185691.58101068877,152476.2801956313
2018-09-28,186263.66630678272,152492.01072572713
2018-10-01,187288.0210391613,153021.8092198939
2018-10-02,186696.2205328321,152932.55556000216
2018-10-03,186984.80382641853,153016.55371098316
2018-10-04,185496.0930602569,151820.60146406124
2018-10-05,184998.0433531994,150970.8648657938
2018-10-08,184974.6851424828,150970.8648657938
2018-10-09,184290.8700019061,150750.5564520199
2018-10-10,176975.6684292416,145977.3574729038
2018-10-11,173861.15708807102,142761.93993039167
2018-10-12,176643.1776652621,144744.6886568794
2018-10-15,175405.42387658491,143931.65062939623
2018-10-16,179482.0853409709,147078.8455468187
2018-10-17,178090.40624559738,147105.04209894058
2018-10-18,176291.07719253693,144980.64660831733
2018-10-19,174884.0815647832,144902.02095531533
2018-10-22,174744.47632473506,144251.6427284515
2018-10-23,172752.0289774543,143517.26635060672
2018-10-24,167869.03476872612,139168.87267651068
2018-10-25,170497.80244388065,141665.65337043296
2018-10-26,168608.626000235,139174.13718458053
2018-10-29,168427.4419533206,138403.08023426964
2018-10-30,172962.2844830428,140453.99759089248
2018-10-31,173905.96427455492,141954.13941350105
2018-11-01,175636.19963704984,143464.84624888565
2018-11-02,175892.85122527246,142615.06465482272
