fecha,hasta,held,sold,bought,turnover_pct,comision_pagada,spread_pagado,coste_total
2021-04-02,2021-07-02,"ANET, AVGO, CSX, CTAS, GOOG, KIM, LRCX, MNST, NVDA, ODFL, PEG, PPL","BKNG, BKR, CMG, CPRT, FAST, MPC, NEE, URI","CI, DGX, DTE, DXC, FTNT, GM, KLAC, LH",84.87335190376308,28.0,143.1060692629544,171.1060692629544
2021-07-02,2021-10-04,"ANET, AVGO, CI, CTAS, DGX, DTE, FTNT, GM, GOOG, KIM, LH, LRCX, NVDA, ODFL, PPL","CSX, DXC, KLAC, MNST, PEG","AOS, AZO, EXR, ORLY, TSCO",56.32771643696817,25.0,101.55425751529401,126.55425751529401
2021-10-02,2022-01-03,"ANET, AVGO, AZO, CTAS, DGX, DTE, EXR, FTNT, GOOG, KIM, LH, LRCX, NVDA, ODFL, ORLY, PPL, TSCO","AOS, CI, GM","CMG, CPRT, TECH",32.70776177419117,23.0,59.022421999659855,82.02242199965985
2022-01-02,2022-04-04,"ANET, AVGO, AZO, CMG, CPRT, CTAS, DGX, EXR, FTNT, GOOG, LRCX, NVDA, ODFL, ORLY, PPL, TECH, TSCO","DTE, KIM, LH","AOS, CME, FAST",38.385455919888514,23.0,82.922279064951,105.922279064951
2022-04-02,2022-07-05,"ANET, AVGO, AZO, CME, CMG, CTAS, EXR, FAST, FTNT, GOOG, NVDA, ORLY, TSCO","AOS, CPRT, DGX, LRCX, ODFL, PPL, TECH","ADM, ATO, CF, CI, CINF, MOS, REGN",70.28163862335578,27.0,141.69684561778558,168.69684561778558
2022-07-02,2022-10-03,"ADM, ANET, ATO, AVGO, AZO, CF, CI, CINF, CMG, CTAS, FTNT, GOOG, MOS, ORLY, REGN, TSCO","CME, EXR, FAST, NVDA","HPQ, LHX, RTX, VICI",46.352591162744865,24.0,78.63345143035986,102.63345143035986
2022-10-02,2023-01-03,"ADM, ANET, ATO, AVGO, AZO, CF, CI, CMG, CTAS, LHX, MOS, ORLY, REGN, TSCO, VICI","CINF, FTNT, GOOG, HPQ, RTX","CPRT, DGX, EXR, MNST, MPC",52.41952255340235,25.0,90.76240285270615,115.76240285270615
2023-01-02,2023-04-03,"ADM, ANET, ATO, AVGO, AZO, CI, CMG, CPRT, CTAS, DGX, MNST, MPC, ORLY, REGN, TSCO, VICI","CF, EXR, LHX, MOS","ADI, LRCX, NFLX, PM",42.22031355580753,24.0,77.11109041247983,101.11109041247983
2023-04-02,2023-07-03,"ADI, ANET, ATO, AVGO, CMG, CPRT, CTAS, LRCX, MNST, MPC, NFLX, ORLY, PM, REGN, TSCO, VICI","ADM, AZO, CI, DGX","BEN, BWA, ODFL, PHM",44.215710984616365,24.0,88.70034494769061,112.70034494769061
2023-07-02,2023-10-02,"ANET, ATO, AVGO, BEN, BWA, CMG, CPRT, CTAS, LRCX, MPC, NFLX, ODFL, ORLY, PHM, REGN","ADI, MNST, PM, TSCO, VICI","BRK.B, EQT, FANG, MO, WY",56.73837437898634,25.0,123.30915385403205,148.30915385403205
2023-10-02,2024-01-02,"ANET, ATO, AVGO, BRK.B, CMG, CTAS, EQT, FANG, LRCX, MO, MPC, NFLX, ODFL, ORLY, PHM, REGN, WY","BEN, BWA, CPRT","ADM, AIG, CF",36.869351122874754,23.0,78.56691391958157,101.56691391958157
2024-01-02,2024-04-02,"ADM, AIG, ANET, ATO, AVGO, CF, CMG, CTAS, FANG, LRCX, MO, MPC, NFLX, ODFL, ORLY, PHM, REGN","BRK.B, EQT, WY","BLDR, NRG, ZION",36.43415014663714,23.0,88.2012033428764,111.2012033428764
2024-04-02,2024-07-02,"ANET, ATO, AVGO, BLDR, CMG, CTAS, FANG, LRCX, MPC, NFLX, ORLY, PHM","ADM, AIG, CF, MO, NRG, ODFL, REGN, ZION","AOS, DECK, ETR, HST, NVDA, SMCI, SPG, STLD",81.93770887856373,28.0,234.8180479707662,262.8180479707662
2024-07-02,2024-10-02,"ANET, AOS, AVGO, CMG, CTAS, DECK, ETR, FANG, HST, LRCX, MPC, NFLX, NVDA, ORLY, SMCI, SPG, STLD","ATO, BLDR, PHM","APH, MO, REGN",38.14779532933211,23.0,109.83362071949523,132.83362071949523
2024-10-02,2025-01-02,"ANET, AOS, CTAS, DECK, ETR, FANG, MO, NFLX, NVDA, ORLY, REGN, SPG, STLD","APH, AVGO, CMG, HST, LRCX, MPC, SMCI","CF, CINF, EOG, EXR, NEE, PHM, RMD",71.27050818252488,27.0,204.8147582920501,231.8147582920501
2025-01-02,2025-04-02,"ANET, CF, CINF, EOG, ETR, MO, NFLX, NVDA, ORLY, RMD, SPG, STLD","AOS, CTAS, DECK, EXR, FANG, NEE, PHM, REGN","APO, ATO, DAL, HBAN, NOW, PNR, UAL, VICI",81.60846733861852,28.0,234.12187613826245,262.12187613826245
2025-04-02,2025-07-02,"ATO, CF, CINF, EOG, ETR, MO, NFLX, NOW, ORLY, SPG, UAL, VICI","ANET, APO, DAL, HBAN, NVDA, PNR, RMD, STLD","APH, BKNG, BRK.B, CME, NEM, PAYC, PM, WAT",85.36730723771018,28.0,221.51938761491328,249.51938761491328
2025-07-02,2025-10-02,"APH, ATO, BKNG, CF, CINF, CME, EOG, ETR, MO, NEM, NFLX, ORLY, PAYC, PM, VICI","BRK.B, NOW, SPG, UAL, WAT","CI, EVRG, KLAC, MNST, O",59.38663893362398,25.0,175.7046072022058,200.7046072022058
