date,strategy,spy
2016-10-17,115455.73583121825,107232.91786025367
2016-10-18,116307.22373391569,107904.45311014687
2016-10-19,116943.0736001841,108192.24621796473
2016-10-20,116809.7861372795,107990.27809042389
2016-10-21,116615.67344793111,108040.79936957615
2016-10-24,117221.03148069304,108500.25143710714
2016-10-25,117043.0651957399,108136.70340803816
2016-10-26,116570.94595269253,107919.59869490164
2016-10-27,115077.34872207131,107631.78758876558
2016-10-28,115663.15410767644,107313.6943122791
2016-10-31,116410.7691466902,107318.75183968978
2016-11-01,114794.10252873521,106541.16149987683
2016-11-02,113949.1177203596,105899.96241528864
2016-11-03,113891.70116964827,105415.25870734062
2016-11-04,113832.89402382019,105299.15155671317
2016-11-07,116754.6295478572,107621.6995314215
2016-11-08,117652.27308729303,108106.42123768771
2016-11-09,119372.28187628924,109252.59013650304
2016-11-10,119594.82695507436,109525.20166292976
2016-11-11,120797.04963030771,109272.73925371392
2016-11-14,120544.16703262586,109358.60023062731
2016-11-15,121290.70657153781,110211.88249757772
2016-11-16,121525.81205641311,110004.88384010347
2016-11-17,122302.19247949969,110570.38199839511
2016-11-18,121975.36554103313,110322.96811743088
2016-11-21,123057.83872633187,111156.06527053402
2016-11-22,123542.49404124415,111373.16998367054
2016-11-23,123804.26789747496,111433.7613218487
2016-11-25,124550.50224646798,111847.80363259267
2016-11-28,124102.96265021602,111322.70269947284
2016-11-29,124475.52455196485,111539.79841345026
2016-11-30,123971.47347157875,111272.20841779785
2016-12-01,123147.70662233373,110863.21463530547
2016-12-02,123682.42701424043,110918.78444270932
2016-12-05,125378.92856545634,111585.24416687366
2016-12-06,125814.85916704443,111938.67714112127
2016-12-07,127910.5557000464,113402.94831558218
2016-12-08,128330.73724872085,113680.62636857867
2016-12-09,127938.57267919176,114367.31620238573
2016-12-12,127459.66134977844,114236.02747036713
2016-12-13,128007.20455335671,114998.46322626622
2016-12-14,126925.2684509186,114049.21392674015
2016-12-15,127407.72899800516,114518.76305077432
2016-12-16,127012.64866365735,114294.80997756745
2016-12-19,127610.10304361764,114543.67272314579
2016-12-20,128304.86981569894,114985.53143464851
2016-12-21,127887.19251302388,114665.56633307051
2016-12-22,127564.40921274165,114467.47684309908
2016-12-23,127655.01173498284,114635.1131786973
2016-12-27,128608.31716745181,114919.50460437773
2016-12-28,126774.74195738463,113969.75135194241
2016-12-29,127090.78163736587,113944.35572497986
2016-12-30,126176.23230442648,113527.91063875788
2017-01-03,126419.0546626267,114396.39248541761
2017-01-04,127498.78012369481,115076.93589356364
2017-01-05,127016.429532142,114985.53143464851
2017-01-06,127497.45642539774,115396.90999430073
2017-01-09,127020.27542849946,115016.0205856581
2017-01-10,127645.76593146718,115016.0205856581
2017-01-11,128281.14867234252,115341.04321464678
2017-01-12,127790.8147254362,115051.56726407839
2017-01-13,128174.12906181981,115315.63858852514
2017-01-17,127473.98728756593,114909.3445537609
2017-01-18,128502.80787605117,115163.31882170447
2017-01-19,129602.96061345043,114736.66868907017
2017-01-20,129882.10576271547,115158.2342968165
2017-01-23,129644.69338793676,114858.54430067672
2017-01-24,130693.1554312801,115595.00848343126
2017-01-25,131929.9155542577,116595.52599231437
2017-01-26,132893.1218730609,116473.62338323054
2017-01-27,132866.05886176493,116290.7964670821
2017-01-30,131913.4078668717,115569.56786067325
2017-01-31,131675.04501471083,115559.45280585189
2017-02-01,131889.86102744745,115605.13253741172
2017-02-02,131924.91289950407,115681.32841745843
2017-02-03,132674.49804984077,116478.7169072776
2017-02-06,132661.11639639054,116270.47636584843
2017-02-07,132688.5775074554,116275.56988989549
2017-02-08,132739.0623613797,116427.91665419344
2017-02-09,133344.32145383526,117118.64711043358
2017-02-10,133617.322980165,117580.83492232907
2017-02-13,133936.3787274048,118220.78312380322
2017-02-14,133897.63398488951,118693.09498967917
2017-02-15,134281.5652909762,119312.73208907877
2017-02-16,134268.5822717027,119211.1495812286
2017-02-17,134481.1513929204,119399.07002142412
2017-02-21,135379.39376099233,120110.08458226157
2017-02-22,135428.95803712658,120003.45354615981
2017-02-23,134005.38882813905,120084.7069536172
2017-02-24,135143.25700834225,120237.08071539244
2017-02-27,135689.67832843668,120425.00115558796
2017-02-28,135484.50718721736,120099.93353080383
2017-03-01,137553.72533135975,121781.05744194663
2017-03-02,136017.40417936174,121014.14910397795
2017-03-03,136676.06432646257,121090.33598486557
2017-03-06,136089.1064485421,120729.72168166115
2017-03-07,135214.74368490334,120369.13437593401
2017-03-08,134796.91247480235,120145.64025984093
2017-03-09,134342.65250960967,120298.01402161617
2017-03-10,135159.68672642845,120719.57063020341
2017-03-13,135749.89814695297,120780.52193474532
2017-03-14,134990.2627329066,120318.32512369075
2017-03-15,136157.51938677178,121359.4828350412
2017-03-16,135909.8224176389,121120.80713755699
2017-03-17,136397.90662489255,120908.05801742183
2017-03-20,136466.33743197814,120775.47340649374
2017-03-21,134383.16179593414,119224.77430809653
2017-03-22,135123.53414459096,119505.30509452574
2017-03-23,135164.5820960188,119377.8140076447
2017-03-24,135416.8100564496,119291.08011229921
2017-03-27,134955.935037003,119168.65555198796
2017-03-28,136033.09309306805,120035.8415197382
2017-03-29,135781.97338419466,120148.04303531896
2017-03-30,136212.1272749524,120530.61528671211
2017-03-31,135902.74090917807,120250.05750280562
2017-04-03,135269.00846717885,120040.90804630797
2017-04-04,134856.086272505,120117.43689524115
2017-04-05,133969.5354130283,119760.35926156057
2017-04-06,134591.35294053255,120097.04480073473
2017-04-07,134362.24142953477,119974.59324294618
2017-04-10,134363.62508148502,120046.02856783231
2017-04-11,134291.67031601956,119903.17591637826
2017-04-12,132683.07323844728,119377.8140076447
2017-04-13,131342.62136439924,118602.44646012792
2017-04-17,133038.715058799,119653.25127002686
2017-04-18,132379.33956190286,119296.16463718718
2017-04-19,133027.64515907934,119076.83713175451
2017-04-20,134154.52435707115,120046.02856783231
2017-04-21,134180.66166937686,119663.45631643916
2017-04-24,136167.95086288126,120979.48434314886
2017-04-25,137302.5105807392,121683.41656577952
2017-04-26,136854.37890301476,121606.91471432363
2017-04-27,136557.73929620822,121708.92918181028
2017-04-28,136405.50521983564,121443.71496415861
2017-05-01,137072.25920684496,121749.74036830041
2017-05-02,137361.97403349305,121795.6180813603
2017-05-03,137420.92741736257,121647.72590081375
2017-05-04,137942.21328968537,121790.55155479052
2017-05-05,138508.9218131006,122270.03575046417
2017-05-08,138393.51905414884,122249.65265511685
2017-05-09,138340.75880378543,122137.4151428997
2017-05-10,139291.64698543304,122356.75164749147
2017-05-11,139581.71163367925,122106.85399861736
2017-05-12,139212.84084153408,121902.77106868949
2017-05-15,140552.74587928184,122576.10615040142
2017-05-16,140900.96710453802,122463.90463482066
2017-05-17,137556.30704856358,120290.88668761392
2017-05-18,138494.06618011772,120775.47340649374
2017-05-19,139953.53649803155,121561.01900294554
2017-05-22,141632.22525406128,122178.23532854892
2017-05-23,141705.3126561033,122448.579066884
2017-05-24,142069.77094783404,122734.22137567846
2017-05-25,142514.2287068107,123320.84056036313
2017-05-26,142816.36126375856,123295.34594265054
2017-05-30,142616.79444057462,123188.21095363956
2017-05-31,142573.63869660723,123157.63181103901
2017-06-01,143831.3953526568,124136.99229689274
2017-06-02,144658.08644336244,124550.16168920461
2017-06-05,144730.06135643277,124458.38826476663
2017-06-06,143922.714991052,124060.48144627776
2017-06-07,144486.8853317373,124290.04099560001
2017-06-08,145814.72953904513,124351.22627827837
2017-06-09,145337.42487480768,124162.5049129235
2017-06-12,145297.28673136316,124136.99229689274
2017-06-13,146071.05930293104,124744.00357608382
2017-06-14,145192.1308982658,124585.87935164767
2017-06-15,144633.008692225,124346.12375507221
2017-06-16,144907.50918133656,124373.34621133078
2017-06-19,146457.30378176813,125408.72646254305
2017-06-20,144864.05905218926,124562.9764917541
2017-06-21,144328.08231153397,124532.2083668126
2017-06-22,144015.74386625717,124475.81063677212
2017-06-23,144101.85930428427,124624.48574415983
2017-06-26,144119.05654519258,124706.486081822
2017-06-27,142768.0532629684,123701.82895975577
2017-06-28,144756.50814578187,124808.99550305882
2017-06-29,143170.53285847435,123712.09700028173
2017-06-30,143624.27386132788,123942.70945121796
2017-07-03,143739.18491042597,124152.90281017048
2017-07-05,144501.6149970046,124439.94898778356
2017-07-06,143863.15906218076,123301.98732206173
2017-07-07,145664.23614332528,124101.60760333616
2017-07-10,146267.39040423854,124234.86715119627
2017-07-11,146268.68476194373,124142.62577048542
2017-07-12,147718.24040729273,125075.56859373364
2017-07-13,147338.30079880325,125285.68096025432
2017-07-14,147724.8722060797,125870.04135600643
2017-07-17,147679.5549239877,125854.66179311523
2017-07-18,148411.95405821054,125921.30956536348
2017-07-19,148703.26948718997,126603.0408625099
2017-07-20,148444.09578815504,126659.42959339128
2017-07-21,148819.74385208142,126546.64313246941
2017-07-24,149010.21167835794,126515.92000332338
2017-07-25,149284.6399421488,126823.44826703382
2017-07-26,149625.5013538356,126828.57778771725
2017-07-27,148115.44840193907,126710.67080527105
2017-07-28,148009.75781230096,126562.02269536062
2017-07-31,147476.2351590264,126490.26340074712
2017-08-01,148163.18732440262,126772.21605431315
2017-08-02,147828.45290106535,126833.71630755978
2017-08-03,147899.33726258794,126587.67929793688
2017-08-04,148240.96677686193,126818.34574382767
2017-08-07,148793.1056840556,127054.09671460642
2017-08-08,147842.17958695302,126741.42993105346
2017-08-09,147196.65830043174,126736.3274078473
2017-08-10,144657.43030663932,124947.40256992057
2017-08-11,144351.2205242389,125131.92132797865
2017-08-14,146887.95815220964,126372.3744166191
2017-08-15,147006.62635825574,126356.9858545688
2017-08-16,147116.0547640728,126577.4292557291
2017-08-17,144371.66005276365,124603.97666058519
2017-08-18,144425.59863943758,124409.19886116024
2017-08-21,144344.0444229747,124506.58776087272
2017-08-22,146344.92388256575,125808.51410528252
2017-08-23,146000.3533369158,125357.458253186
2017-08-24,145459.93312858182,125065.32755068496
2017-08-25,145828.33201224502,125357.458253186
2017-08-28,146210.85267748384,125362.59677302853
2017-08-29,145688.72433936305,125506.13336057372
2017-08-30,146110.17057384728,126100.69880273813
2017-08-31,147135.5425275759,126859.35491181785
2017-09-01,147259.63657924777,127038.7441491925
2017-09-05,145397.67636929546,126126.35540531439
2017-09-06,145991.71773069043,126556.875176359
2017-09-07,146180.23938539275,126541.51361178598
2017-09-08,146875.02189152592,126392.88350019374
2017-09-11,149204.1047012181,127740.96653159535
2017-09-12,149535.6924405897,128171.54929675361
2017-09-13,149173.08745336035,128233.02255252296
2017-09-14,149266.0178176143,128192.05838032825
2017-09-15,150039.15223068267,128364.60825679166
2017-09-18,151031.74881516403,128637.6157462185
2017-09-19,151256.09620409188,128766.41171116813
2017-09-20,151952.21175669163,128812.78437797818
2017-09-21,151557.22687161167,128467.63962925591
2017-09-22,151799.6363045075,128493.39522258218
2017-09-25,150649.53060205118,128230.70976863588
2017-09-26,150589.72027940972,128307.97654861474
2017-09-27,151851.5134033332,128807.63685897656
2017-09-28,152616.81170623595,128962.1794180934
2017-09-29,153552.04234570573,129415.47606080426
2017-10-02,153921.3086688616,129976.96959329917
2017-10-03,154993.54813755286,130255.13360088674
2017-10-04,155197.59344877658,130409.67616000357
2017-10-05,155960.07559810497,131182.3709572695
2017-10-06,155971.73706473556,131032.98491631339
2017-10-09,156030.8440105323,130816.63613254075
2017-10-10,155934.35890979465,131161.75388378574
2017-10-11,156317.67431566576,131367.82562787333
2017-10-12,157138.60305057198,131172.08491842536
2017-10-13,157464.21057051586,131331.7659973847
2017-10-16,158116.50531532496,131506.90763166713
2017-10-17,158613.53467326425,131599.60796949174
2017-10-18,159055.2917878676,131728.3949352823
2017-10-19,158974.42590017826,131764.4725640891
2017-10-20,160258.96998940455,132444.43102689405
2017-10-23,159632.2630691156,131929.31016120917
2017-10-24,159600.43509852974,132161.10150198668
2017-10-25,158325.03219355457,131506.90763166713
2017-10-26,159329.94614256133,131676.8927477888
2017-10-27,160409.86041373224,132753.49814680952
2017-10-30,159722.73675619933,132258.97635629022
2017-10-31,160266.4245787705,132465.0481003778
2017-11-01,160202.19786391678,132640.16273718292
2017-11-02,160400.12671150133,132691.6919221537
2017-11-03,160999.65254389355,133134.69352686132
2017-11-06,162073.24609066793,133340.7652709489
2017-11-07,161252.83526463443,133248.05593396517
2017-11-08,161462.21025049908,133474.69075658196
2017-11-09,159969.97852849984,132990.44600574774
2017-11-10,160418.23920126076,132949.2478554166
2017-11-13,161169.0057322971,133072.90530052368
2017-11-14,160782.99165131422,132763.8291814491
2017-11-15,159530.8519883884,132099.30427648994
2017-11-16,161585.05760586273,133222.26434400253
2017-11-17,160974.74887537307,132830.77392594746
2017-11-20,161383.03940380397,133057.43574604153
2017-11-21,162749.02743603388,133927.97840013375
2017-11-22,162678.0906439939,133809.51346982372
2017-11-24,163163.06359944513,134118.5805897392
2017-11-27,163033.4363121565,134051.63584524085
2017-11-28,164705.48237275745,135411.5707691689
2017-11-29,163585.54226383293,135329.16546934753
2017-11-30,165531.79368398237,136513.9317615159
2017-12-01,164533.40514977797,136230.61123576763
2017-12-04,164003.96596678198,136065.78263780667
2017-12-05,163660.37407864837,135576.3903679708
2017-12-06,163585.53340726308,135602.1549604562
2017-12-07,165488.1353460516,136029.74100563623
2017-12-08,166129.8025894934,136771.4786956197
2017-12-11,165810.07551313055,137183.63118295398
2017-12-12,165638.8755531939,137425.70856257563
2017-12-13,165311.73836563216,137410.2210097753
2017-12-14,164797.87490937844,136848.76347391674
2017-12-15,165299.31660320994,137988.37198575275
2017-12-18,167006.78908530515,138863.37822275545
2017-12-19,166433.25482776196,138330.0970540194
2017-12-20,166849.65401549917,138257.60882751932
2017-12-21,166804.54301704044,138542.36021956347
2017-12-22,166544.66866468953,138506.1296050521
2017-12-26,166785.4168247852,138340.4370878181
2017-12-27,167113.5965031587,138407.75979699838
2017-12-28,167275.77752306632,138692.52918736075
2017-12-29,166100.56697069717,138169.6060507416
2018-01-02,167973.58909196962,139158.46964859831
2018-01-03,169809.204678775,140038.6953978754
2018-01-04,170629.03064537328,140628.93224451572
2018-01-05,171859.04569362666,141566.1226708562
2018-01-08,172987.17731801327,141824.97448302858
2018-01-09,172090.08996262323,142145.94749042505
2018-01-10,171318.59210591635,141928.4828109248
2018-01-11,172296.5808646593,142964.0610436371
2018-01-12,173559.66424916004,143896.00496022592
2018-01-16,172526.16234162345,143404.13792163928
2018-01-17,174720.80521528947,144771.047193865
2018-01-18,174818.96537444065,144527.69193365204
2018-01-19,175908.7230124396,145185.21549283626
2018-01-22,177081.1379850714,146365.7521802306
2018-01-23,178381.58850089146,146676.41215130565
2018-01-24,177838.18670492858,146619.44747424228
2018-01-25,176710.23154080228,146681.55967030727
2018-01-26,179203.66928177286,148379.82697952367
2018-01-29,177485.61085478516,147396.10190150945
2018-01-30,175394.00566839075,145884.1891788063
2018-01-31,176095.89760984736,145956.75839773822
2018-02-01,174429.49394829862,145790.97588891332
2018-02-02,169807.6686851188,142617.15245973246
2018-02-05,162883.6554431972,136652.5818056732
2018-02-06,166862.38702703945,139344.89622838428
2018-02-07,166137.44951586434,138588.9488661918
2018-02-08,158980.96321045412,133390.6836064419
2018-02-09,162348.800780184,135394.39137445897
2018-02-12,164547.88012073797,137382.56659388024
2018-02-13,165816.07909789844,137724.32765878327
2018-02-14,169113.27286217402,139583.03197632288
2018-02-15,171489.04266873762,141364.16354247442
2018-02-16,171641.50764284906,141405.55967430564
2018-02-20,171320.3064805138,140520.2404009815
2018-02-21,170034.41377044847,139821.23071837513
2018-02-22,169890.39897518494,140002.46478336398
2018-02-23,172762.5915809997,142234.0222604755
2018-02-26,174336.50645161324,143885.6829247454
2018-02-27,172691.8993069817,142089.00981083896
2018-02-28,171383.95149200628,140649.63031043133
2018-03-01,169147.17243856884,138604.51741142396
2018-03-02,170111.33975309096,139318.9966485125
2018-03-05,172733.32125604525,140929.2251843148
2018-03-06,174692.22398833005,141286.49180033634
2018-03-07,174726.7102938838,141234.70163975187
2018-03-08,175168.82337528796,141918.18777292155
2018-03-09,179204.7245950217,144387.87199881257
2018-03-12,179372.29846695054,144206.67393046006
2018-03-13,177960.6966227233,143274.6850180758
2018-03-14,177617.01662110336,142539.48971675348
2018-03-15,177481.47315601696,142384.18222911368
2018-03-16,178499.59895752856,142538.52680673046
2018-03-19,176109.7068346726,140609.91702135064
2018-03-20,177231.85391145523,140849.12366922142
2018-03-21,178044.82218616045,140578.75293340904
2018-03-22,173240.02807688562,137064.70729553018
2018-03-23,168404.5926139477,134143.20228901968
2018-03-26,172982.68885355417,137813.22135231126
2018-03-27,168717.33558465028,135468.77842352784
2018-03-28,167634.21650957494,135068.54082283366
2018-03-29,171605.50302097216,136794.37255635418
2018-04-02,166863.2321601193,133841.72146022023
2018-04-03,169256.59283136457,135557.15016582838
2018-04-04,170426.0788830127,137007.50864033037
2018-04-05,171473.71259854257,138088.7666046025
2018-04-06,167210.2835893949,135011.36016595204
2018-04-09,167492.44839339508,135676.7399910251
2018-04-10,170510.60624768474,137834.02740813597
2018-04-11,169394.00078127318,137111.44892786306
2018-04-12,171161.69672099792,138239.5295169
2018-04-13,170704.52356299822,137834.02740813597
2018-04-16,172323.2566426855,138967.2735144927
2018-04-17,175548.1003411605,140454.05158584705
2018-04-18,176305.3307395025,140557.97387506158
2018-04-19,175045.53985521555,139778.22373706615
2018-04-20,173642.5632660228,138592.99848778397
2018-04-23,173092.9189798908,138572.2374277547
2018-04-24,168919.7449645728,136706.02781153092
2018-04-25,169000.8859590018,137043.91923802363
2018-04-26,171463.72561964908,138437.06105900762
2018-04-27,171663.07278035732,138567.01791548033
2018-04-30,169238.95046259026,137501.4004897131
2018-05-01,169319.21324910005,137745.6826633127
2018-05-02,169183.21030352334,136820.36212781692
2018-05-03,169324.84945304,136518.85430154018
2018-05-04,171610.26855105805,138286.28914755106
2018-05-07,172120.48135893903,138754.1554288347
2018-05-08,171497.22729233076,138754.1554288347
2018-05-09,173965.67736972478,140095.28211025684
2018-05-10,175270.011713252,141405.28969953282
2018-05-11,175035.37622006284,141836.79937807773
2018-05-14,175726.48329036438,141904.33806707629
2018-05-15,174795.11294827773,140927.0563869732
2018-05-16,175609.1243413168,141519.66901161429
2018-05-17,176061.18445960857,141400.11518305392
2018-05-18,175326.22758203853,141046.57421889718
2018-05-21,177001.22736602556,142107.08912145827
2018-05-22,176832.59807242392,141712.02603724302
2018-05-23,178065.35403518294,142101.87860834302
2018-05-24,178877.06510825915,141810.76481081956
2018-05-25,178844.48828517104,141472.85538600865
2018-05-29,177965.64035155132,139845.79842270105
2018-05-30,179027.97278421547,141712.02603724302
2018-05-31,176908.7010081439,140843.85016199248
2018-06-01,179341.83535910596,142226.60695338226
