group,start,end,n_obs,dof,hac_lags,coefficient,estimate,se_hac,t_hac,ci_low,ci_high
rolling_20,2016-10-02,2021-10-04,20,13,2,CMA,0.141262161354748,0.6241819241419091,0.22631568760813994,-1.0821344099633938,1.3646587326728898
rolling_20,2016-10-02,2021-10-04,20,13,2,Mom,-0.31255960966873925,0.2506604148432863,-1.2469444362172324,-0.8038540227615805,0.17873480342410197
rolling_20,2017-01-02,2022-01-03,20,13,2,alpha,0.007781112706270985,0.00844827352511847,0.9210299220469274,-0.008777503402961215,0.024339728815503187
rolling_20,2017-01-02,2022-01-03,20,13,2,Mkt-RF,0.874984478561037,0.2149671153622017,4.0703178115720675,0.4536489324511217,1.2963200246709523
rolling_20,2017-01-02,2022-01-03,20,13,2,SMB,0.1881295273657798,0.2808360222423413,0.6698910127826748,-0.36230907622920905,0.7385681309607687
rolling_20,2017-01-02,2022-01-03,20,13,2,HML,-0.039216389563760556,0.2209597937195975,-0.1774820156355095,-0.47229758525417165,0.39386480612665054
rolling_20,2017-01-02,2022-01-03,20,13,2,RMW,0.7389850017845375,0.42338710785195544,1.745412149023055,-0.09085372960529514,1.5688237331743702
rolling_20,2017-01-02,2022-01-03,20,13,2,CMA,0.007976579272659073,0.6180218112462371,0.012906630684399878,-1.2033461707699655,1.2192993293152838
rolling_20,2017-01-02,2022-01-03,20,13,2,Mom,-0.30759302605144545,0.25411844118210253,-1.2104317365579256,-0.8056651707683664,0.1904791186654755
rolling_20,2017-04-02,2022-04-04,20,13,2,alpha,0.009257293804328845,0.0077919538091865284,1.1880580957005564,-0.006014935661676751,0.02452952327033444
rolling_20,2017-04-02,2022-04-04,20,13,2,Mkt-RF,0.9714672594422268,0.1797020526710506,5.40598866291485,0.6192512362069675,1.323683282677486
rolling_20,2017-04-02,2022-04-04,20,13,2,SMB,-0.00269162933336857,0.30261927360822133,-0.008894441194294922,-0.5958254056054824,0.5904421469387453
rolling_20,2017-04-02,2022-04-04,20,13,2,HML,-0.050546024406409484,0.22161106404096165,-0.2280843902137791,-0.4849037099266943,0.3838116611138753
rolling_20,2017-04-02,2022-04-04,20,13,2,RMW,0.5285288128330243,0.3204769883448714,1.6491942699619493,-0.09960608432292362,1.1566637099889723
rolling_20,2017-04-02,2022-04-04,20,13,2,CMA,0.22248953236889973,0.23406618338487548,0.9505411211112874,-0.23628018706545617,0.6812592518032556
rolling_20,2017-04-02,2022-04-04,20,13,2,Mom,-0.36200940946240556,0.22959384505239686,-1.5767383022824042,-0.8120133457651033,0.08799452684029224
rolling_20,2017-07-02,2022-07-05,20,13,2,alpha,0.011092467273836101,0.007846479557184479,1.4136871437687613,-0.0042866326582454775,0.02647156720591768
rolling_20,2017-07-02,2022-07-05,20,13,2,Mkt-RF,0.9230095361755002,0.07005968117963336,13.174617991893216,0.7856925610634188,1.0603265112875815
rolling_20,2017-07-02,2022-07-05,20,13,2,SMB,0.084876903608281,0.16264690319482586,0.5218476462881779,-0.2339110266535777,0.4036648338701397
rolling_20,2017-07-02,2022-07-05,20,13,2,HML,-0.053267812124252543,0.22278646372025107,-0.23909806383542212,-0.48992928101594463,0.3833936567674396
rolling_20,2017-07-02,2022-07-05,20,13,2,RMW,0.6085691705996972,0.15309699482709738,3.975056279105902,0.3084990607385863,0.9086392804608081
rolling_20,2017-07-02,2022-07-05,20,13,2,CMA,0.20774590865771683,0.23802586511651103,0.8727871172993217,-0.2587847869706448,0.6742766042860784
rolling_20,2017-07-02,2022-07-05,20,13,2,Mom,-0.3302344028772758,0.17319591601062226,-1.906710103124038,-0.6696983982580954,0.009229592503543826
rolling_20,2017-10-02,2022-10-03,20,13,2,alpha,0.01446498811534898,0.008461592079948245,1.7094877629030607,-0.0021197323613495796,0.031049708592047538
rolling_20,2017-10-02,2022-10-03,20,13,2,Mkt-RF,0.8703277341264782,0.07829464855455034,11.116056463553745,0.7168702229595596,1.0237852452933969
rolling_20,2017-10-02,2022-10-03,20,13,2,SMB,0.07673021532600965,0.17060730008394717,0.4497475505928212,-0.2576600928385268,0.4111205234905461
rolling_20,2017-10-02,2022-10-03,20,13,2,HML,-0.018250999462282286,0.2450943846028879,-0.07446518814314458,-0.4986359932839426,0.46213399435937796
rolling_20,2017-10-02,2022-10-03,20,13,2,RMW,0.6098170906432134,0.16208437778393517,3.762343410147297,0.29213171018670053,0.9275024710997264
rolling_20,2017-10-02,2022-10-03,20,13,2,CMA,0.05443400563186643,0.2950885438765597,0.18446668554722698,-0.5239395403661906,0.6328075516299234
rolling_20,2017-10-02,2022-10-03,20,13,2,Mom,-0.3832994538070994,0.1734063618827784,-2.210411715264561,-0.723175923097345,-0.04342298451685378
rolling_20,2018-01-02,2023-01-03,20,13,2,alpha,0.01733362099790871,0.007407978217384116,2.33985852674787,0.0028139836918358446,0.03185325830398158
rolling_20,2018-01-02,2023-01-03,20,13,2,Mkt-RF,0.8712627765796367,0.08022376420491589,10.860407576415469,0.7140241987380016,1.0285013544212718
rolling_20,2018-01-02,2023-01-03,20,13,2,SMB,-0.0034093279811074143,0.19866881707579503,-0.017160861132055293,-0.3928002094496657,0.38598155348745083
rolling_20,2018-01-02,2023-01-03,20,13,2,HML,0.057675180796558465,0.2562484128011956,0.22507527038344788,-0.44457170829378484,0.5599220698869017
rolling_20,2018-01-02,2023-01-03,20,13,2,RMW,0.6033927778343386,0.18804042462605117,3.2088460714459823,0.23483354556727837,0.971952010101399
rolling_20,2018-01-02,2023-01-03,20,13,2,CMA,-0.10977526829217654,0.2847678123850413,-0.3854904364814476,-0.6679201805668574,0.44836964398250434
rolling_20,2018-01-02,2023-01-03,20,13,2,Mom,-0.41580092089804666,0.1478160672054499,-2.8129615999059423,-0.7055204126207284,-0.12608142917536486
rolling_20,2018-04-02,2023-04-03,20,13,2,alpha,0.015734340067681377,0.006639707354178866,2.369733969943506,0.0027205136534908005,0.028748166481871954
rolling_20,2018-04-02,2023-04-03,20,13,2,Mkt-RF,0.9416794438171971,0.08022415318798068,11.738103880145179,0.784440103568755,1.0989187840656394
rolling_20,2018-04-02,2023-04-03,20,13,2,SMB,0.1276700562328394,0.2072243488446777,0.6160958253440227,-0.27848966750272885,0.5338297799684076
rolling_20,2018-04-02,2023-04-03,20,13,2,HML,0.22262380795037445,0.25757696883062947,0.8643001311843274,-0.28222705095765926,0.7274746668584082
rolling_20,2018-04-02,2023-04-03,20,13,2,RMW,0.44207648440762487,0.1959562576531217,2.2559957497768757,0.058002219407506383,0.8261507494077434
rolling_20,2018-04-02,2023-04-03,20,13,2,CMA,-0.2103495534209513,0.28281602009792245,-0.7437681689605833,-0.7646689528128793,0.3439698459709767
rolling_20,2018-04-02,2023-04-03,20,13,2,Mom,-0.07581815377448882,0.15745305972836834,-0.48152861497443894,-0.38442615084209075,0.23278984329311314
rolling_20,2018-07-02,2023-07-03,20,13,2,alpha,0.014157067887371045,0.007372732113898669,1.9201929038874097,-0.00029348705587034507,0.028607622830612436
rolling_20,2018-07-02,2023-07-03,20,13,2,Mkt-RF,0.93888424270405,0.07374479494436548,12.731532353061159,0.7943444446130937,1.0834240407950064
rolling_20,2018-07-02,2023-07-03,20,13,2,SMB,0.1488158832405861,0.26818461672632965,0.5549008927400412,-0.37682596554302,0.6744577320241922
rolling_20,2018-07-02,2023-07-03,20,13,2,HML,0.20225671809323634,0.2961033163231928,0.6830613064545209,-0.3781057819002216,0.7826192180866942
rolling_20,2018-07-02,2023-07-03,20,13,2,RMW,0.4195816501114198,0.20280155792669716,2.0689271542138647,0.02209059657509338,0.8170727036477462
rolling_20,2018-07-02,2023-07-03,20,13,2,CMA,-0.1487300459524157,0.32535155994805354,-0.45713641568573493,-0.7864191034506006,0.48895901154576926
rolling_20,2018-07-02,2023-07-03,20,13,2,Mom,-0.07158038825311244,0.14755328138257984,-0.48511552967444366,-0.36078481976296894,0.21762404325674403
rolling_20,2018-10-02,2023-10-02,20,13,2,alpha,0.0109272486956933,0.009330700656968276,1.171106983003758,-0.007360924591964519,0.02921542198335112
rolling_20,2018-10-02,2023-10-02,20,13,2,Mkt-RF,0.9594419947618215,0.07291997792763635,13.157464141225379,0.8165188380236542,1.1023651514999888
rolling_20,2018-10-02,2023-10-02,20,13,2,SMB,0.1953118536634089,0.24861193518846872,0.7856093212715074,-0.29196753930598984,0.6825912466328076
rolling_20,2018-10-02,2023-10-02,20,13,2,HML,0.09763604813338433,0.2543041786274601,0.38393410859526267,-0.40080014197643743,0.5960722382432061
rolling_20,2018-10-02,2023-10-02,20,13,2,RMW,0.3814138502011487,0.20695559714736667,1.8429743165127142,-0.02421912020768996,0.7870468206099874
rolling_20,2018-10-02,2023-10-02,20,13,2,CMA,0.017819960965466813,0.3126851024117656,0.05699011826281459,-0.5950428397615938,0.6306827616925273
rolling_20,2018-10-02,2023-10-02,20,13,2,Mom,-0.06785496097314654,0.1429254263089389,-0.4747578001025191,-0.34798879653866677,0.2122788745923737
rolling_20,2019-01-02,2024-01-02,20,13,2,alpha,0.010892593882067534,0.008516094439959522,1.279059780144865,-0.00579895122025313,0.027584138984388197
rolling_20,2019-01-02,2024-01-02,20,13,2,Mkt-RF,1.0026228111384627,0.0925910287799651,10.828509244897933,0.8211443947297312,1.1841012275471943
rolling_20,2019-01-02,2024-01-02,20,13,2,SMB,0.204803598433939,0.2723655889858093,0.7519437356112177,-0.3290329559782472,0.7386401528461253
rolling_20,2019-01-02,2024-01-02,20,13,2,HML,0.14023079590436507,0.23193955652572504,0.6046006037301865,-0.31437073488605605,0.5948323266947861
rolling_20,2019-01-02,2024-01-02,20,13,2,RMW,0.33568234578521977,0.17179561258149703,1.9539634379543747,-0.001037054874514387,0.6724017464449539
rolling_20,2019-01-02,2024-01-02,20,13,2,CMA,-0.04189674141536401,0.2703883780863393,-0.1549502301537003,-0.5718579624645891,0.488064479633861
rolling_20,2019-01-02,2024-01-02,20,13,2,Mom,-0.00999069222881771,0.13682602350940212,-0.07301748580109245,-0.27816969830724586,0.25818831384961044
rolling_20,2019-04-02,2024-04-02,20,13,2,alpha,0.008945741312732349,0.007910726730011178,1.1308368520422534,-0.00655928307808956,0.024450765703554256
rolling_20,2019-04-02,2024-04-02,20,13,2,Mkt-RF,1.0078983668100718,0.09367312118517011,10.759739336727018,0.8242990492871384,1.1914976843330052
rolling_20,2019-04-02,2024-04-02,20,13,2,SMB,0.16251544594943346,0.2192320079359618,0.7412943368967574,-0.26717928960505166,0.5922101815039186
rolling_20,2019-04-02,2024-04-02,20,13,2,HML,0.23209782304817017,0.2372802190047712,0.9781591740839686,-0.23297140620118134,0.6971670522975217
rolling_20,2019-04-02,2024-04-02,20,13,2,RMW,0.30062206758936355,0.1784664146007629,1.684474181104989,-0.04917210502813174,0.6504162402068588
rolling_20,2019-04-02,2024-04-02,20,13,2,CMA,-0.12084046490316844,0.2609129464419817,-0.4631447636119479,-0.6322298399294526,0.39054891012311566
rolling_20,2019-04-02,2024-04-02,20,13,2,Mom,0.06158488026448404,0.10236919646531173,0.6015958158404844,-0.13905874480752695,0.262228505336495
rolling_20,2019-07-02,2024-07-02,20,13,2,alpha,0.007001450689479121,0.008077067164488487,0.8668308120875352,-0.008829600952918315,0.02283250233187656
rolling_20,2019-07-02,2024-07-02,20,13,2,Mkt-RF,1.0141789718204468,0.09762812434132417,10.388184538655155,0.8228278481114515,1.2055300955294421
rolling_20,2019-07-02,2024-07-02,20,13,2,SMB,0.23569492495889705,0.22424685567129188,1.0510511920148664,-0.20382891215683502,0.675218762074629
rolling_20,2019-07-02,2024-07-02,20,13,2,HML,0.18664251494882073,0.2331756653849084,0.8004373639964774,-0.2703817892055997,0.6436668191032411
rolling_20,2019-07-02,2024-07-02,20,13,2,RMW,0.24183991552986817,0.21749440621591667,1.1119362549939908,-0.18444912065332852,0.6681289517130649
rolling_20,2019-07-02,2024-07-02,20,13,2,CMA,-0.012466099098502215,0.2553814974604254,-0.048813634591652416,-0.513013834120936,0.48808163592393156
rolling_20,2019-07-02,2024-07-02,20,13,2,Mom,0.08643149883159783,0.11094667495030534,0.7790364052848973,-0.13102398407100063,0.3038869817341963
rolling_20,2019-10-02,2024-10-02,20,13,2,alpha,0.008424666472450045,0.007868600536040452,1.0706689752342429,-0.00699779057818924,0.02384712352308933
rolling_20,2019-10-02,2024-10-02,20,13,2,Mkt-RF,1.0189335988827053,0.09792072746021711,10.405698827111696,0.8270089730606798,1.2108582247047308
rolling_20,2019-10-02,2024-10-02,20,13,2,SMB,0.14200385183797015,0.18775101547866876,0.7563413251104565,-0.2259881385002206,0.5099958421761609
rolling_20,2019-10-02,2024-10-02,20,13,2,HML,0.20613412250486668,0.2271971875393648,0.9072916999430344,-0.23917236507228834,0.6514406100820217
rolling_20,2019-10-02,2024-10-02,20,13,2,RMW,0.21608997116907908,0.22022913788921877,0.9812051812952116,-0.2155591390937897,0.6477390814319479
rolling_20,2019-10-02,2024-10-02,20,13,2,CMA,0.011206372825955942,0.2703305775484247,0.04145432946425947,-0.5186415591689565,0.5410543048208684
rolling_20,2019-10-02,2024-10-02,20,13,2,Mom,0.049117508534971085,0.09523370393620077,0.5157576205150649,-0.13754055117998243,0.23577556824992457
rolling_20,2020-01-02,2025-01-02,20,13,2,alpha,0.005438460102506776,0.007717960100279078,0.7046499375281978,-0.009688741694040218,0.020565661899053768
rolling_20,2020-01-02,2025-01-02,20,13,2,Mkt-RF,1.0079184926513283,0.10647379364051524,9.466352782115925,0.7992298571159184,1.216607128186738
rolling_20,2020-01-02,2025-01-02,20,13,2,SMB,0.1464477005139636,0.18129143054258823,0.8078026637864757,-0.20888350334950934,0.5017789043774366
rolling_20,2020-01-02,2025-01-02,20,13,2,HML,0.20814476269888693,0.23796623765453467,0.8746819076118655,-0.258269063104001,0.6745585885017749
rolling_20,2020-01-02,2025-01-02,20,13,2,RMW,0.2576083194443707,0.21801373283041556,1.1816151033235793,-0.1696985969032438,0.6849152357919852
rolling_20,2020-01-02,2025-01-02,20,13,2,CMA,0.008154589140684204,0.2741252993977342,0.029747670713357023,-0.5291309976788748,0.5454401759602433
rolling_20,2020-01-02,2025-01-02,20,13,2,Mom,0.04662035125617106,0.096393983040107,0.483643789641658,-0.14231185550243866,0.23555255801478078
rolling_20,2020-04-02,2025-04-02,20,13,2,alpha,-0.0043262960223663955,0.014534038962281013,-0.2976664665337745,-0.03281301238843718,0.024160420343704386
rolling_20,2020-04-02,2025-04-02,20,13,2,Mkt-RF,1.1049308452465558,0.15333028678843214,7.20621390848345,0.8044034831412288,1.4054582073518829
rolling_20,2020-04-02,2025-04-02,20,13,2,SMB,0.09627537236277253,0.16817241315218703,0.572480174115409,-0.23334255741551405,0.42589330214105914
rolling_20,2020-04-02,2025-04-02,20,13,2,HML,0.43380235030452036,0.20149175958197918,2.1529533078896113,0.03887850152384115,0.8287261990851995
rolling_20,2020-04-02,2025-04-02,20,13,2,RMW,0.34102531954481946,0.2171787873449962,1.5702515135747979,-0.08464510365137312,0.766695742741012
rolling_20,2020-04-02,2025-04-02,20,13,2,CMA,-0.20396703380682082,0.23101955837967011,-0.8828994187219867,-0.6567653682309742,0.24883130061733258
rolling_20,2020-04-02,2025-04-02,20,13,2,Mom,0.033103722872174474,0.09035198550363542,0.36638622480346605,-0.14398616871495096,0.2101936144592999
rolling_20,2020-07-02,2025-07-02,20,13,2,alpha,-0.00011853762707137594,0.010746872273030283,-0.011029965189858167,-0.02118240728221073,0.02094533202806798
rolling_20,2020-07-02,2025-07-02,20,13,2,Mkt-RF,1.04138634938369,0.12350253638889536,8.43210495778389,0.799321378061455,1.2834513207059248
rolling_20,2020-07-02,2025-07-02,20,13,2,SMB,-0.010641682068741748,0.15378172701394272,-0.06919991259934877,-0.3120538670160695,0.29077050287858597
rolling_20,2020-07-02,2025-07-02,20,13,2,HML,0.3955682404385218,0.2136358848114267,1.8516001690806025,-0.023158093791874557,0.8142945746689181
rolling_20,2020-07-02,2025-07-02,20,13,2,RMW,0.1573264620372351,0.2338040513889594,0.6728987846985799,-0.3009294786851253,0.6155824027595955
rolling_20,2020-07-02,2025-07-02,20,13,2,CMA,-0.07877063494663736,0.22072414440169322,-0.3568736676277862,-0.511389957973956,0.3538486880806814
rolling_20,2020-07-02,2025-07-02,20,13,2,Mom,0.03384033732265783,0.09637097446693396,0.35114657198230215,-0.15504677263253275,0.22272744727784838
rolling_24,2016-07-02,2022-07-05,24,17,2,alpha,0.006959636731534371,0.005695210352084491,1.2220157467910013,-0.004202975558551231,0.018122249021619973
rolling_24,2016-07-02,2022-07-05,24,17,2,Mkt-RF,0.9334996821096573,0.06318018625686629,14.77519674149752,0.8096665170461994,1.0573328471731152
rolling_24,2016-07-02,2022-07-05,24,17,2,SMB,0.15055706730423177,0.1476711838849614,1.019542630751295,-0.13887845311029254,0.43999258771875605
rolling_24,2016-07-02,2022-07-05,24,17,2,HML,-0.09642714653243943,0.16563150788651795,-0.5821787639493463,-0.4210649019900146,0.22821060892513573
rolling_24,2016-07-02,2022-07-05,24,17,2,RMW,0.6289699218878995,0.14650601367327584,4.293133818319363,0.3418181350882788,0.9161217086875202
rolling_24,2016-07-02,2022-07-05,24,17,2,CMA,0.3198700028503988,0.1808217052960606,1.768980125072228,-0.034540539529879954,0.6742805452306775
rolling_24,2016-07-02,2022-07-05,24,17,2,Mom,-0.270273485704352,0.16107117982362748,-1.677975451600347,-0.5859729981586619,0.04542602674995788
rolling_24,2016-10-02,2022-10-03,24,17,2,alpha,0.011863505581739825,0.0071918897593249475,1.6495672179009275,-0.002232598346537072,0.02595960951001672
rolling_24,2016-10-02,2022-10-03,24,17,2,Mkt-RF,0.8949655910127825,0.06878256339812666,13.011518425571756,0.7601517667524542,1.0297794152731108
rolling_24,2016-10-02,2022-10-03,24,17,2,SMB,0.15161147674979156,0.16222981997204125,0.9345475250846011,-0.16635897039540928,0.4695819238949924
rolling_24,2016-10-02,2022-10-03,24,17,2,HML,-0.024683096438362986,0.17480576246003143,-0.141202990627993,-0.3673023908600246,0.31793619798329864
rolling_24,2016-10-02,2022-10-03,24,17,2,RMW,0.5678170309126904,0.1454077388197881,3.9049986989785848,0.28281786282590576,0.8528161989994751
rolling_24,2016-10-02,2022-10-03,24,17,2,CMA,0.12383941795927562,0.23447113933519484,0.5281648663046649,-0.3357240151377063,0.5834028510562576
rolling_24,2016-10-02,2022-10-03,24,17,2,Mom,-0.27420070585738454,0.16746681268577293,-1.6373435515959942,-0.6024356587214994,0.054034247006730374
rolling_24,2017-01-02,2023-01-03,24,17,2,alpha,0.01372749176642645,0.006910618725824614,1.986434545307433,0.0001826790638102052,0.027272304469042694
rolling_24,2017-01-02,2023-01-03,24,17,2,Mkt-RF,0.8853480351012193,0.0675848687921586,13.099796610153959,0.7528816922685885,1.0178143779338502
rolling_24,2017-01-02,2023-01-03,24,17,2,SMB,0.08721268286444905,0.17739101306304358,0.4916409312880706,-0.26047370273911635,0.43489906846801446
rolling_24,2017-01-02,2023-01-03,24,17,2,HML,0.06786290964300912,0.23955682484020202,0.2832852275792081,-0.40166846704378684,0.5373942863298051
rolling_24,2017-01-02,2023-01-03,24,17,2,RMW,0.522371005633514,0.1451077509529512,3.5998835500033644,0.23795981376572967,0.8067821975012983
rolling_24,2017-01-02,2023-01-03,24,17,2,CMA,-0.045803877817630845,0.26468984826012254,-0.17304735379430694,-0.564595980407471,0.47298822477220936
rolling_24,2017-01-02,2023-01-03,24,17,2,Mom,-0.30736091676647026,0.1539203135371143,-1.9968833853262475,-0.6090447312992142,-0.00567710223372625
rolling_24,2017-04-02,2023-04-03,24,17,2,alpha,0.011176927234600722,0.006772187574314131,1.6504160748578633,-0.002096560411054974,0.02445041488025642
rolling_24,2017-04-02,2023-04-03,24,17,2,Mkt-RF,0.9405902458217591,0.0678102138937828,13.870922856770362,0.8076822265899448,1.0734982650535734
rolling_24,2017-04-02,2023-04-03,24,17,2,SMB,0.13831506627937962,0.17629625023982673,0.7845604548662892,-0.20722558419068077,0.48385571674944
rolling_24,2017-04-02,2023-04-03,24,17,2,HML,0.14848191094907412,0.24557803582157267,0.6046221130987269,-0.3328510392612083,0.6298148611593566
rolling_24,2017-04-02,2023-04-03,24,17,2,RMW,0.42444641121633386,0.16189940036824588,2.621667592658871,0.10712358649457193,0.7417692359380959
rolling_24,2017-04-02,2023-04-03,24,17,2,CMA,-0.059764701727227004,0.28303401716383925,-0.21115731008626837,-0.614511375368352,0.4949819719138979
rolling_24,2017-04-02,2023-04-03,24,17,2,Mom,-0.11979463688318764,0.1416523279409056,-0.8456947981339458,-0.3974331996473626,0.15784392588098733
rolling_24,2017-07-02,2023-07-03,24,17,2,alpha,0.01064222446019586,0.007046628341496676,1.510257664296723,-0.003169167089137625,0.024453616009529344
rolling_24,2017-07-02,2023-07-03,24,17,2,Mkt-RF,0.9400144542315664,0.06710176661890835,14.008788465588376,0.808494991658506,1.0715339168046267
rolling_24,2017-07-02,2023-07-03,24,17,2,SMB,0.14756642250415972,0.17650223910758925,0.8360597760700853,-0.19837796614671518,0.4935108111550346
rolling_24,2017-07-02,2023-07-03,24,17,2,HML,0.1463873204534505,0.24608557030229303,0.594863487012373,-0.33594039733904385,0.6287150382459448
rolling_24,2017-07-02,2023-07-03,24,17,2,RMW,0.4064681499792973,0.16619614089775198,2.4457135273036616,0.08072371381970345,0.7322125861388912
rolling_24,2017-07-02,2023-07-03,24,17,2,CMA,-0.03601056368508887,0.28497117435522296,-0.12636563598604852,-0.5945540654213259,0.5225329380511481
rolling_24,2017-07-02,2023-07-03,24,17,2,Mom,-0.11175014475616336,0.13508308197266755,-0.8272697300375088,-0.37651298542259176,0.15301269591026506
rolling_24,2017-10-02,2023-10-02,24,17,2,alpha,0.007089189705833147,0.008208326555171078,0.8636583423166934,-0.008999130342302163,0.02317750975396846
rolling_24,2017-10-02,2023-10-02,24,17,2,Mkt-RF,0.9485713884292817,0.0695988492392557,13.629124601880067,0.8121576439203405,1.0849851329382227
rolling_24,2017-10-02,2023-10-02,24,17,2,SMB,0.18032655943738812,0.16716515326104994,1.0787329531280059,-0.14731714095426973,0.507970259829046
rolling_24,2017-10-02,2023-10-02,24,17,2,HML,0.05743880748771943,0.22583415868400966,0.2543406534353761,-0.3851961435329395,0.5000737585083783
rolling_24,2017-10-02,2023-10-02,24,17,2,RMW,0.4063271696091096,0.18717597239549275,2.170829751323862,0.03946226371394379,0.7731920755042754
rolling_24,2017-10-02,2023-10-02,24,17,2,CMA,0.09680463359737891,0.27983391665691937,0.34593602789065364,-0.4516698430501831,0.6452791102449409
rolling_24,2017-10-02,2023-10-02,24,17,2,Mom,-0.12293332938878575,0.14419510072665742,-0.8525485870828827,-0.4055557268130343,0.1596890680354628
rolling_24,2018-01-02,2024-01-02,24,17,2,alpha,0.00951237525717043,0.007444446991339055,1.27778131380843,-0.005078740845854116,0.024103491360194976
rolling_24,2018-01-02,2024-01-02,24,17,2,Mkt-RF,0.9873529997727833,0.08131618479764013,12.142146145073903,0.8279732775694086,1.146732721976158
rolling_24,2018-01-02,2024-01-02,24,17,2,SMB,0.11347443931664764,0.17952753012748568,0.6320726366372189,-0.23839951973322426,0.46534839836651953
rolling_24,2018-01-02,2024-01-02,24,17,2,HML,0.136619100658289,0.1985662947580842,0.6880276475155753,-0.252570837067556,0.5258090383841341
rolling_24,2018-01-02,2024-01-02,24,17,2,RMW,0.34107655195668646,0.17255255587760399,1.9766531432812906,0.0028735424365826656,0.6792795614767903
rolling_24,2018-01-02,2024-01-02,24,17,2,CMA,0.017099222898917743,0.24756088973210585,0.06907077655691657,-0.46812012097600975,0.5023185667738452
rolling_24,2018-01-02,2024-01-02,24,17,2,Mom,-0.10089960686712639,0.134481237073238,-0.750287616793537,-0.3644828315306729,0.1626836177964201
rolling_24,2018-04-02,2024-04-02,24,17,2,alpha,0.012827679635055511,0.007310441238435677,1.7547066198428865,-0.0015007851922784147,0.02715614446238944
rolling_24,2018-04-02,2024-04-02,24,17,2,Mkt-RF,1.022137710989575,0.08208486456986976,12.452206826991137,0.8612513764326304,1.1830240455465197
rolling_24,2018-04-02,2024-04-02,24,17,2,SMB,0.07644410114898198,0.16209778621303889,0.47159250557878957,-0.24126755982857423,0.3941557621265382
rolling_24,2018-04-02,2024-04-02,24,17,2,HML,0.20701856681023756,0.18730635212648927,1.1052405028444336,-0.16010188335768138,0.5741390169781565
rolling_24,2018-04-02,2024-04-02,24,17,2,RMW,0.27982274611739505,0.1681805762274241,1.6638232095185685,-0.04981118328835621,0.6094566755231463
rolling_24,2018-04-02,2024-04-02,24,17,2,CMA,-0.09043348842998603,0.23692255952708272,-0.3817006223911258,-0.5548017051030681,0.37393472824309604
rolling_24,2018-04-02,2024-04-02,24,17,2,Mom,-0.023492044272899318,0.11741400446815976,-0.2000787246743626,-0.2536234930304925,0.2066394044846938
rolling_24,2018-07-02,2024-07-02,24,17,2,alpha,0.01128847535454997,0.008284664778203757,1.3625747880890704,-0.004949467610729395,0.027526418319829334
rolling_24,2018-07-02,2024-07-02,24,17,2,Mkt-RF,1.0246781318773277,0.0856844248343247,11.95874435591528,0.8567366592020513,1.192619604552604
rolling_24,2018-07-02,2024-07-02,24,17,2,SMB,0.16526093818934512,0.22475774280057703,0.7352847387152209,-0.27526423769978586,0.6057861140784762
rolling_24,2018-07-02,2024-07-02,24,17,2,HML,0.1427453778900527,0.20571338632119773,0.6939041763046584,-0.26045285929949485,0.5459436150796002
rolling_24,2018-07-02,2024-07-02,24,17,2,RMW,0.21007820421837853,0.22132577941917114,0.9491809077536751,-0.22372032344319692,0.643876731879954
rolling_24,2018-07-02,2024-07-02,24,17,2,CMA,0.04759484599496213,0.2528859674569299,0.18820674975992177,-0.44806165022062056,0.5432513422105448
rolling_24,2018-07-02,2024-07-02,24,17,2,Mom,-2.141802997275566e-05,0.11723219515409229,-0.00018269750851806007,-0.22979652053199362,0.22975368447204814
rolling_24,2018-10-02,2024-10-02,24,17,2,alpha,0.010247526938400685,0.008218110634426368,1.2469443883455302,-0.0058599699050749954,0.026355023781876367
rolling_24,2018-10-02,2024-10-02,24,17,2,Mkt-RF,1.0291169541972938,0.09280959738845997,11.08847557963068,0.8472101433159123,1.2110237650786753
rolling_24,2018-10-02,2024-10-02,24,17,2,SMB,0.13408701503272896,0.20777818883997662,0.6453372983051557,-0.2731582350936252,0.5413322651590831
rolling_24,2018-10-02,2024-10-02,24,17,2,HML,0.1460573749093756,0.20918497286516594,0.6982211623944881,-0.26394517190634964,0.5560599217251008
rolling_24,2018-10-02,2024-10-02,24,17,2,RMW,0.20670933470610459,0.22461399662358092,0.920286971486101,-0.23353409867611402,0.6469527680883231
rolling_24,2018-10-02,2024-10-02,24,17,2,CMA,0.049455840235948095,0.2565718229167886,0.1927563193561891,-0.4534249326809575,0.5523366131528537
rolling_24,2018-10-02,2024-10-02,24,17,2,Mom,-0.01446981854860016,0.11495327771349323,-0.1258756499720207,-0.23977824286704688,0.21083860576984656
rolling_24,2019-01-02,2025-01-02,24,17,2,alpha,0.00686194735601387,0.008482719486238174,0.8089324852892115,-0.009764182837012953,0.02348807754904069
rolling_24,2019-01-02,2025-01-02,24,17,2,Mkt-RF,1.0507872989391476,0.10954371480794342,9.592401542903957,0.8360816179155784,1.2654929799627166
rolling_24,2019-01-02,2025-01-02,24,17,2,SMB,0.17789165773941196,0.21555626188868504,0.8252678729012132,-0.2445986155624107,0.6003819310412346
rolling_24,2019-01-02,2025-01-02,24,17,2,HML,0.13575334848993476,0.22264484453609812,0.6097304825215687,-0.3006305468008175,0.5721372437806871
rolling_24,2019-01-02,2025-01-02,24,17,2,RMW,0.2393489937820219,0.2015110081065188,1.1877713085307078,-0.15561258210675494,0.6343105696707987
