year,as_of,symbol,cik,entity_id,identity_tier,expected_sessions,yahoo_symbol,finsaber_symbol,yahoo_sessions,yahoo_first,yahoo_last,finsaber_sessions,finsaber_first,finsaber_last,overlap_returns,overlap_status,overlap_p99,known_cik_conflict,sec_first_periodic,sec_delisting,listing_check,yahoo_level,finsaber_level,finsaber_adjustment,yahoo_adjustment,level_ratio,selected_source,source_symbol,coverage_status,history,price_attribution,price_source_status,forward_status,identity_valid_from,identity_valid_to,membership_end_reason,sic,public_float_usd,membership_exit_next_365d
2011,2011-12-31,GWW,0000277135,cik:0000277135,corroborated_candidate,253,GWW,GWW,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,1.0881997342016007e-06,False,1994-03-28,,,passed,passed,not_assessed,not_assessed,"[0.9427, 0.9571, 0.8809]",yahoo,GWW,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,5000,10123345795.0,False
2011,2011-12-31,HAL,0000045012,cik:0000045012,corroborated_candidate,253,HAL,HAL,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,3.5450510895029856e-06,False,2006-07-28,,,passed,passed,not_assessed,not_assessed,"[0.9962, 0.9953]",yahoo,HAL,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,1389,46721000000.0,False
2011,2011-12-31,HAR,0000800459,cik:0000800459,confirmed_by_multiple_evidence,253,HAR,HAR,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,2007-05-10,2017-03-13,,missing,passed,dividends_reconciled,not_assessed,"[0.9967, 0.9972, 0.9943]",finsaber,HAR,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,2006-02-01,2016-01-01,source_boundary,3651,2662339944.0,False
2011,2011-12-31,HAS,0000046080,cik:0000046080,corroborated_candidate,253,HAS,HAS,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,0.00010612933607125897,False,1994-03-28,,,passed,passed,not_assessed,not_assessed,"[0.8981, 1.1242]",yahoo,HAS,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,3944,5231438000.0,False
2011,2011-12-31,HBAN,0000049196,cik:0000049196,corroborated_candidate,253,HBAN,HBAN,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,0.001020115173952311,False,1995-03-01,,,passed,passed,not_assessed,not_assessed,"[0.977, 0.9737]",yahoo,HBAN,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1997-08-06,2016-01-01,source_boundary,6021,5533232959.0,False
2011,2011-12-31,HCBK,0000921847,cik:0000921847,confirmed_by_multiple_evidence,253,HCBK,HCBK,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,2004-03-15,2015-10-30,,missing,passed,no_dividends_consistent,not_assessed,"[0.9102, 0.9212]",finsaber,HCBK,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,2007-02-15,2015-11-02,exit,6036,3932319891.0,False
2011,2011-12-31,HCP,0000765880,cik:0000765880,corroborated_candidate,253,DOC,HCP,253,2010-12-31,2011-12-30,0.0,,,0.0,insufficient_overlap,,False,1994-03-28,,,passed,missing,not_assessed,dividends_reconciled,"[1.0951, 1.0885]",yahoo,DOC,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2008-03-31,2016-01-01,source_boundary,6798,14900000000.0,False
2011,2011-12-31,HD,0000354950,cik:0000354950,confirmed_by_multiple_evidence,253,HD,HD,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,3.6482452674913037e-06,False,2000-08-24,,,passed,passed,not_assessed,not_assessed,"[0.9828, 0.9987]",yahoo,HD,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,5211,53700000000.0,False
2011,2011-12-31,HES,0000004447,cik:0000004447,confirmed_by_multiple_evidence,253,HES,HES,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,2004-11-05,2025-07-18,,missing,passed,dividends_reconciled,not_assessed,"[0.8873, 0.8844]",finsaber,HES,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2911,22545000000.0,False
2011,2011-12-31,HIG,0000874766,cik:0000874766,corroborated_candidate,253,HIG,HIG,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,6.392635328988928e-06,False,1996-05-15,,,passed,passed,not_assessed,not_assessed,"[0.9961, 0.9891]",yahoo,HIG,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,6331,11700000000.0,False
2011,2011-12-31,HNZ,0000046640,cik:0000046640,corroborated_candidate,253,HNZ,HNZ,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,2006-06-20,2013-06-12,,missing,passed,dividend_mismatch,not_assessed,"[0.9922, 1.074, 0.9977]",,,archive_dividend_mismatch,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,1996-01-02,2013-06-07,exit,2030,18300000000.0,False
2011,2011-12-31,HOG,0000793952,cik:0000793952,corroborated_candidate,253,HOG,HOG,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,3.1767992322384592e-06,False,1994-03-30,,,passed,passed,not_assessed,not_assessed,"[0.9868, 0.9911]",yahoo,HOG,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2000-01-31,2016-01-01,source_boundary,3751,8881219627.0,False
2011,2011-12-31,HON,0000773840,cik:0000773840,corroborated_candidate,253,HON,HON,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,divergent_overlap,0.005774053705920189,False,2006-10-19,,,passed,passed,dividend_mismatch,dividends_reconciled,"[0.7586, 0.6729, 1.072, 1.0615]",yahoo,HON,complete_divergence_resolved_by_sec,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,3714,47100000000.0,False
2011,2011-12-31,HOT,0000316206,cik:0000316206,confirmed_by_multiple_evidence,253,HOT,HOT,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,1994-05-17,2016-09-23,,missing,passed,sec_dividends_unavailable,not_assessed,"[0.995, 0.998]",,,archive_sec_dividends_unavailable,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,2000-11-17,2016-01-01,source_boundary,7011,10900000000.0,False
2011,2011-12-31,HP,0000046765,cik:0000046765,corroborated_candidate,253,HP,HP,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,2.927926677537274e-06,False,1994-02-14,,,passed,passed,not_assessed,not_assessed,"[0.9673, 0.9414]",yahoo,HP,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2010-03-01,2016-01-01,source_boundary,1381,7107745833.0,False
2011,2011-12-31,HPQ,0000047217,cik:0000047217,corroborated_candidate,253,HPQ,HPQ,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,1.349655135791662e-05,False,2002-06-13,,,passed,passed,not_assessed,not_assessed,"[1.0241, 0.9927]",yahoo,HPQ,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,3570,85752487000.0,False
2011,2011-12-31,HRB,0000012659,cik:0000012659,corroborated_candidate,253,HRB,HRB,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,1.0151049144946357e-05,False,1994-03-14,,,passed,passed,not_assessed,not_assessed,"[0.9973, 1.0012]",yahoo,HRB,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,7200,4466318542.0,False
2011,2011-12-31,HRL,0000048465,cik:0000048465,corroborated_candidate,253,HRL,HRL,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,1.0356821335308935e-05,False,1994-03-15,,,passed,passed,not_assessed,not_assessed,"[0.5147, 0.508]",yahoo,HRL,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2009-03-04,2016-01-01,source_boundary,2011,4044692392.0,False
2011,2011-12-31,HRS,0000202058,cik:0000202058,corroborated_candidate,253,HRS,HRS,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,2002-09-03,,,missing,passed,dividends_reconciled,not_assessed,"[0.994, 0.9965, 0.9974]",finsaber,HRS,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,2008-09-22,2016-01-01,source_boundary,3812,4089417786.0,False
2011,2011-12-31,HSH,,,,253,HSH,HSH,0,,,0.0,,,0.0,insufficient_overlap,,False,,,,,,,,[],,,identity_unresolved,,legacy_symbol_unattributed,excluded,unknown,1996-01-02,2012-06-29,exit,,,True
2011,2011-12-31,HSP,0001274057,cik:0001274057,corroborated_candidate,253,HSP,HSP,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,2004-05-27,2014-12-11,,missing,passed,no_dividends_consistent,not_assessed,"[1.0012, 1.0]",finsaber,HSP,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,2004-05-03,2015-09-03,exit,2834,9352600000.0,False
2011,2011-12-31,HST,0001070750,cik:0001070750,confirmed_by_multiple_evidence,253,HST,HST,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,1.0442843077911326e-05,False,1999-03-26,,,passed,passed,not_assessed,not_assessed,"[0.9029, 0.9692]",yahoo,HST,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2007-03-20,2016-01-01,source_boundary,6798,10807209930.0,False
2011,2011-12-31,HSY,0000047111,cik:0000047111,corroborated_candidate,253,HSY,HSY,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,2.2704596033473748e-06,False,2005-11-09,,,passed,passed,not_assessed,not_assessed,"[0.6757, 0.6806]",yahoo,HSY,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2060,8822561206.0,False
2011,2011-12-31,HUM,0000049071,cik:0000049071,confirmed_by_multiple_evidence,253,HUM,HUM,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,1.7105052070198757e-06,False,2002-11-12,,,passed,passed,not_assessed,not_assessed,"[1.0041, 1.0158]",yahoo,HUM,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,6324,13491060746.0,False
2011,2011-12-31,IBM,0000051143,cik:0000051143,corroborated_candidate,253,IBM,IBM,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,1.2226879266696858e-06,False,2007-02-27,,,passed,passed,not_assessed,not_assessed,"[0.9996, 0.9995]",yahoo,IBM,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,3570,204800000000.0,False
2011,2011-12-31,ICE,0001174746,cik:0001174746,confirmed_by_multiple_evidence,253,ICE,ICE,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,4.371460605900881e-06,False,2007-07-27,2013-11-13,,passed,passed,not_assessed,not_assessed,"[0.976, 0.979]",yahoo,ICE,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2007-09-26,2016-01-01,source_boundary,6200,8941643024.0,False
2011,2011-12-31,IFF,0000051253,cik:0000051253,corroborated_candidate,253,IFF,IFF,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,2.108791941506373e-06,False,1994-05-13,,,passed,passed,not_assessed,not_assessed,"[0.9995, 0.9998]",yahoo,IFF,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2860,5192991749.0,False
2011,2011-12-31,IGT,0000353944,cik:0000353944,corroborated_candidate,253,IGT,IGT,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,2004-12-10,2015-04-07,,missing,passed,dividend_mismatch,not_assessed,[1.0088],,,archive_dividend_mismatch,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,2001-09-04,2014-06-20,exit,3990,4900000000.0,False
2011,2011-12-31,INTC,0000050863,cik:0000050863,corroborated_candidate,253,INTC,INTC,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,0.0002489376250655051,False,2007-05-03,,,passed,passed,not_assessed,not_assessed,"[1.0059, 1.0013]",yahoo,INTC,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,3674,119000000000.0,False
2011,2011-12-31,INTU,0000896878,cik:0000896878,corroborated_candidate,253,INTU,INTU,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,2.169453450779902e-06,False,1996-06-12,,,passed,passed,not_assessed,not_assessed,"[0.9084, 0.9432, 0.9573]",yahoo,INTU,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2000-12-11,2016-01-01,source_boundary,7372,12900000000.0,False
2011,2011-12-31,IP,0000051434,cik:0000051434,confirmed_by_multiple_evidence,253,IP,IP,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,divergent_overlap,0.0071762100714048834,False,2004-03-12,,,passed,passed,dividend_mismatch,dividends_reconciled,"[1.0627, 1.0615]",yahoo,IP,complete_divergence_resolved_by_sec,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2621,12935454966.0,False
2011,2011-12-31,IPG,0000051644,cik:0000051644,corroborated_candidate,253,IPG,IPG,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,1994-03-30,2025-11-28,,missing,passed,dividends_reconciled,not_assessed,"[1.0016, 1.2993]",finsaber,IPG,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,7311,5990948562.0,False
2011,2011-12-31,IR,0001466258,cik:0001466258,confirmed_by_multiple_evidence,253,TT,TT,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,5.035246187252708e-06,False,2009-08-06,,,failed,failed,not_assessed,not_assessed,"[1.6225, 1.6147]",,,price_level_failed,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,2010-11-17,2016-01-01,source_boundary,3822,15100000000.0,False
2011,2011-12-31,IRM,0001020569,cik:0001020569,corroborated_candidate,253,IRM,IRM,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,8.758860376855142e-06,False,1996-12-05,,,passed,passed,not_assessed,not_assessed,"[0.872, 0.8485]",yahoo,IRM,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2009-01-06,2016-01-01,source_boundary,4220,6038510230.13,False
2011,2011-12-31,ISRG,0001035267,cik:0001035267,confirmed_by_multiple_evidence,253,ISRG,ISRG,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,1.1410487206333651e-05,False,2000-08-14,,,passed,passed,not_assessed,not_assessed,"[0.9881, 0.9891]",yahoo,ISRG,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2008-06-02,2016-01-01,source_boundary,3842,14370737496.0,False
2011,2011-12-31,ITW,0000049826,cik:0000049826,corroborated_candidate,253,ITW,ITW,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,2.526113056837698e-06,False,1994-03-30,,,passed,passed,not_assessed,not_assessed,"[0.8321, 0.8308]",yahoo,ITW,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,3560,23100000000.0,False
2011,2011-12-31,IVZ,0000914208,cik:0000914208,corroborated_candidate,253,IVZ,IVZ,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,7.800336202117292e-06,False,2007-11-09,,,passed,passed,not_assessed,not_assessed,"[0.7962, 0.8249]",yahoo,IVZ,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2008-08-21,2016-01-01,source_boundary,6282,8400000000.0,False
2011,2011-12-31,JBL,0000898293,cik:0000898293,confirmed_by_multiple_evidence,253,JBL,JBL,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,5.400720790065261e-06,False,1999-04-14,,,passed,passed,not_assessed,not_assessed,"[0.8969, 0.9179]",yahoo,JBL,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2001-01-30,2014-11-05,exit,3672,4200000000.0,False
2011,2011-12-31,JCI,0000053669,cik:0000053669,confirmed_by_multiple_evidence,253,JCI,JCI,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,divergent_overlap,0.006978637516995382,False,1995-02-13,2016-12-28,,failed,passed,dividend_mismatch,dividends_reconciled,"[0.9284, 0.5783]",,,sources_divergent_overlap,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2531,28200000000.0,False
2011,2011-12-31,JCP,0001166126,cik:0001166126,confirmed_by_multiple_evidence,253,JCP,JCP,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,2002-04-25,2021-02-01,,missing,passed,sec_dividends_unavailable,not_assessed,"[0.7038, 0.7085]",,,archive_sec_dividends_unavailable,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,1996-01-02,2013-12-02,exit,5311,4623250578.0,False
2011,2011-12-31,JEC,0000052988,cik:0000052988,confirmed_by_multiple_evidence,253,JEC,JEC,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,1994-02-10,,,missing,passed,no_dividends_consistent,not_assessed,"[0.9945, 0.9956]",finsaber,JEC,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,2007-10-26,2016-01-01,source_boundary,1600,6500000000.0,False
2011,2011-12-31,JEF,0000096223,cik:0000096223,corroborated_candidate,253,JEF,JEF,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,5.019441023998985e-06,False,1994-03-23,,,passed,passed,not_assessed,not_assessed,"[0.9101, 0.9117]",yahoo,JEF,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2007-08-27,2016-01-01,source_boundary,2400,6776967000.0,False
2011,2011-12-31,JNJ,0000200406,cik:0000200406,corroborated_candidate,253,JNJ,JNJ,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,2.3997209338855184e-06,False,2003-08-11,,,passed,passed,not_assessed,not_assessed,"[0.9977, 0.9986]",yahoo,JNJ,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2834,184000000000.0,False
2011,2011-12-31,JNPR,0001043604,cik:0001043604,corroborated_candidate,253,JNPR,JNPR,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,1999-07-30,2025-07-02,,missing,passed,no_dividends_consistent,not_assessed,"[0.6457, 0.8314]",finsaber,JNPR,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,2006-06-02,2016-01-01,source_boundary,3576,10841000000.0,False
2011,2011-12-31,JOY,0000801898,cik:0000801898,corroborated_candidate,253,JOY,JOY,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,1995-01-30,2017-04-06,,missing,passed,dividends_reconciled,not_assessed,"[0.9996, 1.0028]",finsaber,JOY,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,2011-02-28,2015-10-08,exit,3532,10600000000.0,False
2011,2011-12-31,JPM,0000019617,cik:0000019617,corroborated_candidate,253,JPM,JPM,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,4.568395143125242e-06,False,2007-11-09,,,passed,passed,not_assessed,not_assessed,"[0.9979, 0.9945]",yahoo,JPM,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,6021,159285259081.0,False
2011,2011-12-31,JWN,0000072333,cik:0000072333,corroborated_candidate,253,JWN,JWN,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,2007-06-08,2025-05-21,,missing,passed,dividend_mismatch,not_assessed,"[0.8345, 0.8231]",,,archive_dividend_mismatch,,legacy_symbol_unattributed,excluded,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,5651,8900000000.0,False
2011,2011-12-31,K,0000055067,cik:0000055067,confirmed_by_multiple_evidence,253,K,K,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,2007-08-03,2025-12-11,,missing,passed,dividends_reconciled,not_assessed,"[0.7729, 0.7763]",finsaber,K,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2040,15500000000.0,False
2011,2011-12-31,KDP,0001418135,cik:0001418135,confirmed_historical_ticker,253,KDP,KDP,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,3.348354818031308e-06,False,2008-06-05,,,passed,passed,not_assessed,not_assessed,"[1.0, 1.0]",yahoo,KDP,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2008-10-07,2016-01-01,source_boundary,2080,9097082652.0,False
2011,2011-12-31,KEY,0000091576,cik:0000091576,confirmed_by_multiple_evidence,253,KEY,KEY,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,2.0415908670661237e-05,False,2005-02-28,,,passed,passed,not_assessed,not_assessed,"[1.001, 0.9442]",yahoo,KEY,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,6021,7945340370.0,False
2011,2011-12-31,KIM,0000879101,cik:0000879101,corroborated_candidate,253,KIM,KIM,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,1.038725597142354e-05,False,1996-05-06,,,passed,passed,not_assessed,not_assessed,"[0.9997, 0.9623, 0.9555]",yahoo,KIM,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2006-04-03,2016-01-01,source_boundary,6798,7300000000.0,False
2011,2011-12-31,KLAC,0000319201,cik:0000319201,confirmed_by_multiple_evidence,253,KLAC,KLAC,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,0.00011132122288808006,False,1994-02-14,,,passed,passed,not_assessed,not_assessed,"[0.9905, 0.9944, 0.9956]",yahoo,KLAC,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1997-09-15,2016-01-01,source_boundary,3827,8000000000.0,False
2011,2011-12-31,KMB,0000055785,cik:0000055785,corroborated_candidate,253,KMB,KMB,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,divergent_overlap,0.010172563936193488,False,1994-03-24,,,passed,passed,dividend_mismatch,dividends_reconciled,"[1.0439, 1.0436]",yahoo,KMB,complete_divergence_resolved_by_sec,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2670,26100000000.0,False
2011,2011-12-31,KMX,0001170010,cik:0001170010,corroborated_candidate,253,KMX,KMX,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,9.289010393764842e-08,False,2002-10-15,,,passed,passed,not_assessed,not_assessed,"[0.9992, 0.9984]",yahoo,KMX,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2010-06-28,2016-01-01,source_boundary,5500,6360000000.0,False
2011,2011-12-31,KO,0000021344,cik:0000021344,corroborated_candidate,253,KO,KO,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,4.226801661060265e-06,False,2004-08-05,2026-09-22,,passed,passed,not_assessed,not_assessed,"[0.9491, 0.9494]",yahoo,KO,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,2080,148385503727.0,False
2011,2011-12-31,KR,0000056873,cik:0000056873,corroborated_candidate,253,KR,KR,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,1.2233392940240731e-05,False,2007-12-19,,,passed,passed,not_assessed,not_assessed,"[1.002, 1.0109]",yahoo,KR,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,5411,13600000000.0,False
2011,2011-12-31,KSS,0000885639,cik:0000885639,confirmed_by_multiple_evidence,253,KSS,KSS,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,3.3079098413058015e-06,False,1996-06-18,,,passed,passed,not_assessed,not_assessed,"[0.9972, 0.9867]",yahoo,KSS,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1998-08-14,2016-01-01,source_boundary,5311,14700000000.0,False
2011,2011-12-31,L,0000060086,cik:0000060086,confirmed_by_multiple_evidence,253,L,L,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,2.755678143089303e-06,False,2001-03-16,,,passed,passed,not_assessed,not_assessed,"[0.773, 0.7852]",yahoo,L,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,6331,13147000000.0,False
2011,2011-12-31,LB,0000701985,cik:0000701985,confirmed_historical_ticker,253,BBWI,LB,253,2010-12-31,2011-12-30,0.0,,,0.0,insufficient_overlap,,False,1994-04-25,,,passed,missing,not_assessed,dividend_mismatch,"[1.0099, 1.0359]",yahoo,BBWI,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,1996-01-02,2016-01-01,source_boundary,5621,9220553578.0,False
2011,2011-12-31,LDOS,0001336920,cik:0001336920,confirmed_historical_ticker,253,LDOS,LDOS,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,5.302491136269794e-06,False,2006-04-26,,,passed,passed,not_assessed,not_assessed,"[0.7386, 0.7543]",yahoo,LDOS,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2009-12-21,2013-09-23,exit,7373,4485593895.0,False
2011,2011-12-31,LEG,0000058492,cik:0000058492,confirmed_by_multiple_evidence,253,LEG,LEG,0,,,253.0,2010-12-31,2011-12-30,0.0,insufficient_overlap,,False,2005-02-28,2026-08-27,,missing,passed,dividends_reconciled,not_assessed,"[0.9595, 0.957]",finsaber,LEG,fallback_accredited,full_window,accredited_entity_interval,tier_b,continues_to_next_rebalance,1999-10-18,2016-01-01,source_boundary,2510,3312000000.0,False
2011,2011-12-31,LEN,0000920760,cik:0000920760,corroborated_candidate,253,LEN,LEN,253,2010-12-31,2011-12-30,253.0,2010-12-31,2011-12-30,252.0,consistent_overlap,5.5130299924665245e-05,False,1996-08-01,,,fingerprint,missing,not_assessed,dividends_reconciled,[],yahoo,LEN,complete,full_window,accredited_entity_interval,tier_a,continues_to_next_rebalance,2005-10-04,2016-01-01,source_boundary,1520,2984597504.0,False
