date,top10_q,top20_q,top30_q,top10_sma200_q,buffer13_q,buffer15_q,buffer20_q,top20_semestral,top20_anual,top10_q_cost25,top10_q_cost50,top10_q_cost100,top20_q_cost25,top20_q_cost50,buffer13_q_cost25,buffer13_q_cost50,buffer15_q_cost25,buffer15_q_cost50,buffer20_q_cost25,buffer20_q_cost50,top20_semestral_cost25,top20_semestral_cost50,top20_anual_cost25,top20_anual_cost50
2021-07-02,0.03973983548299098,0.04941063585277572,0.058835801366558416,0.03973983548299098,0.04584009966735314,0.04573614816832405,0.0468461571491372,0.028800247698633097,0.04401051522093069,0.037851902032344675,0.03471165042502089,0.02845478774944965,0.04716708278849513,0.04343531930191058,0.04392996804575722,0.04075279361047124,0.043670284304749174,0.040234076150334364,0.04493625088961983,0.041759451305273476,0.028786328271480643,0.02876302484582749,0.04401339570592433,0.04401822170094105
2021-10-04,-0.004818187127043183,0.023132225753765168,0.020256900247015652,-0.004818187127043183,0.008170064590508064,0.008170064590508064,0.015494164877789318,0.022816303841120655,0.022633488536640378,-0.006637142124945372,-0.009662659975617993,-0.015690918880094884,0.021272446555173463,0.018179024689245926,0.006770894243411707,0.004443615742209861,0.006770894243411707,0.004443615742209861,0.014399655059004202,0.012579126789591832,0.02048323442347333,0.016602575925549257,0.020026539112443453,0.0156903284707266
2022-01-03,0.19968297697210535,0.16152748725869848,0.12530976283815076,0.19968297697210535,0.16152748725869848,0.16367881660341888,0.1686046091314648,0.16547982590899557,0.1654425003309392,0.19764185012517177,0.19424678773055204,0.18748222175482243,0.1593440264230126,0.15571221599217155,0.1593440264230126,0.15571221599217155,0.16164348902461367,0.15825807271209236,0.1668083508048377,0.16382058495142404,0.16553307486622848,0.16562218668525386,0.16543961647297412,0.16543478688228586
2022-04-04,-0.03692565534147718,-0.028972005039982762,-0.041738150146065744,-0.03692565534147718,-0.06579161669205147,-0.06579161669205147,-0.07446025627129327,-0.028995917463345178,-0.04183474254745323,-0.03840668893532284,-0.04087013282524499,-0.04577847523076084,-0.030492604896631526,-0.033021860439141903,-0.06665280810201235,-0.0680852514481568,-0.06665280810201235,-0.0680852514481568,-0.07515516342242246,-0.07631102158973635,-0.030552341096814595,-0.033141183312098255,-0.04183646038275535,-0.04183933725685529
2022-07-05,-0.14903237554598903,-0.11992157927386238,-0.1306101284325154,-0.14903237554598903,-0.11622064414998123,-0.11622064414998123,-0.11622064414998123,-0.15713745161390413,-0.19637607433563753,-0.1506026395008193,-0.15321450270308978,-0.1584185663984542,-0.12167153566488342,-0.12458228623597378,-0.11782593126490115,-0.12049604945212722,-0.11782593126490115,-0.12049604945212722,-0.11782593126490115,-0.12049604945212722,-0.1571763168947472,-0.15724123974371684,-0.1963503439567018,-0.19630725285499062
2022-10-03,0.035202359526390836,-0.022992400629030185,-0.026585389691241912,0.017601179763195418,-0.013848191161866752,-0.013848191161866752,-0.013848191161866752,-0.02358832073703654,-0.023594289875779717,0.03333538632555966,0.030229998477945497,0.024042600859362384,-0.024382293859251725,-0.0266941414769295,-0.014983611448680989,-0.01687218722418593,-0.014983611448680989,-0.01687218722418593,-0.014983611448680989,-0.01687218722418593,-0.025870976220110697,-0.029667779834790742,-0.02588588786923418,-0.02969756580725791
2023-01-03,0.11596137327372924,0.08720566364108029,0.08115609017115832,0.05798068663686462,0.09577089174453879,0.09577089174453879,0.08729872807863481,0.0961056447611861,0.09611702982429016,0.11396145364569277,0.11063493235104183,0.10400693258202565,0.08564070676685676,0.08303767097765014,0.0946776323584031,0.09285918396799064,0.0946776323584031,0.09285918396799064,0.08636526025962388,0.08481259757544435,0.09609946922861567,0.09608913293839749,0.09612797734216816,0.09614630118752543
2023-04-03,0.1333774171073152,0.046373052680452,0.037537780850129154,0.0666887085536576,0.05291332124142767,0.062070398708199415,0.05621517058261638,0.04591207187036139,0.02934785993754363,0.13204827000510044,0.12983746309203292,0.12543249273073953,0.04520545158083289,0.043263348574746674,0.05203678933337619,0.050578829715050455,0.06134408467263697,0.06013598657107688,0.055447636344122975,0.05417097554589456,0.044053864327011416,0.0409630566384529,0.0294580831981357,0.029642568856901752
2023-07-03,0.1058722551976341,0.06936151919056899,0.0630376369928689,0.1058722551976341,0.066005007176003,0.06611516417460139,0.06680730478910468,0.07189328192936895,0.020182245923975772,0.10392901295271972,0.10069676470746391,0.09425660132795799,0.06717640129363578,0.06354183462726981,0.06397732859665561,0.06060463507520142,0.06425251444545554,0.06115431794714743,0.06508843198403702,0.06222938359594332,0.07187814203774545,0.0718528397150473,0.02025378433517,0.020373487139357938
2023-10-02,-0.023389171030258837,-0.03817205801107826,-0.04818411697155911,-0.023389171030258837,-0.03495716644252267,-0.03495716644252267,-0.0226918464378858,-0.03824330511955942,-0.03852354563393523,-0.02541529927549102,-0.028785414083593253,-0.03550027269747813,-0.0399259965932226,-0.04284337085227874,-0.03667390183864039,-0.03952939501567143,-0.03667390183864039,-0.03952939501567143,-0.02427524001043757,-0.026908942066794284,-0.04010398070926979,-0.043198893567186536,-0.040804056281387724,-0.044597292332017924
2024-01-02,0.15910949522738482,0.14451366448054137,0.13835987252420856,0.15910949522738482,0.14451366448054137,0.16863394148330402,0.14461410989978507,0.16954776813615235,0.16954044020841486,0.15778206811797468,0.15557412211622168,0.15117485203995606,0.14283908682409718,0.14005371577437264,0.1428390868240974,0.14005371577437242,0.16709523858875586,0.16453587176565887,0.14309001194283044,0.14055493791391926,0.1695635503722217,0.1695899373620533,0.1695452122952732,0.16955320029958343
2024-04-02,0.14763922185266898,0.13370182464121205,0.1194189040866731,0.14763922185266898,0.13475240634891872,0.13644326398439777,0.13633215008026922,0.13407123775769114,0.10265523722267744,0.14497129914237594,0.14053366995775374,0.13169181908550764,0.13135391948541808,0.1274485842964035,0.13272521697107265,0.1293533371519231,0.13490922512685222,0.13235761612471553,0.13463164880932266,0.1318031582989616,0.1322767592805234,0.12929195389964288,0.10271396651561715,0.10281227250640312
2024-07-02,0.04236874124286549,-0.02965228714498236,-0.03232119250255916,0.04236874124286549,-0.029652287144982692,-0.029652287144982692,-0.029652287144982692,-0.003096309181447099,0.01818722938607742,0.04059509735037237,0.037644946706919535,0.03176685483514641,-0.03163883460627959,-0.034943113608395415,-0.03163883460627959,-0.034943113608395415,-0.03163883460627959,-0.034943113608395415,-0.03163883460627959,-0.034943113608395415,-0.003012563056842721,-0.0028726763049029547,0.018255287079865568,0.018369191504572058
2024-10-02,0.03572313069598754,0.060051399605917544,0.0777109105638516,0.03572313069598754,0.05933120140477399,0.05933120140477399,0.06045895491270725,0.05946178343959607,0.05969317612398917,0.03402812753525852,0.03120878218276446,0.025591316160480604,0.05806407492015753,0.054758503139226145,0.0576696953655238,0.05490606669601328,0.0576696953655238,0.05490606669601328,0.05911705875870377,0.05688504599732713,0.05659114058770687,0.05181632141883652,0.057169188220367095,0.0529709697564158
2025-01-02,0.06846206011872424,0.008622008463558206,-0.021365229512124828,0.06846206011872424,0.006556604723537918,0.006556604723537918,0.01649888045754233,-0.0007757303529467574,-0.0007667297967820508,0.06625292634862356,0.06257841342022674,0.05525705014507776,0.006753348631858058,0.0036451553647551815,0.004926313116948133,0.002214604271360443,0.004926313116948133,0.002214604271360443,0.01504178524436961,0.012618158721080963,-0.0007021109798938108,-0.0005787677633493082,-0.0006796130464885586,-0.0005337842903134771
2025-04-02,-0.07544632246580729,-0.026420885914738457,-0.029559852284299803,-0.07544632246580729,-0.013757989207011434,-0.013757989207011434,-0.03633080704295044,-0.02668302154520852,0.02954907880492108,-0.07751569843118067,-0.08095774836106373,-0.08781593567430601,-0.02884445262971569,-0.03287563777003766,-0.01605259339625964,-0.019869271622386164,-0.01605259339625964,-0.019869271622386164,-0.038446310290767505,-0.041965084997567126,-0.029499299955708325,-0.03418369325474924,0.02950024989248834,0.02941853196878408
2025-07-02,0.10610761596745011,0.12000831960288094,0.14167215285801915,0.053053807983725054,0.14669510855133527,0.14669510855133527,0.14952163695230558,0.10825430276612669,0.08702092616311052,0.10353498783528003,0.09925586474207582,0.09072983278221569,0.11729043807070338,0.11276971100428446,0.14417864383903223,0.13999293890601283,0.14417864383903223,0.13999293890601283,0.1471588727869464,0.1432288221988518,0.10827079902377723,0.10829845079542788,0.08711371759675601,0.08726902895899213
